spot,condition,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000018273,Baseline,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000018274,Baseline,0.8181818181818182,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000018275,Baseline,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000018276,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018277,Baseline,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000018278,Baseline,0.0,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000018279,Baseline,0.5,0.0,0.0
cosmx_bcc_xdonor_spot_0000018280,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018452,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018453,Unwound,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000018454,Unwound,0.967741935483871,0.0,0.0
cosmx_bcc_xdonor_spot_0000018455,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018456,Unwound,0.7777777777777778,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000018457,Unwound,0.8823529411764706,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000018458,Unwound,0.8235294117647058,0.1176470588235294,0.0
cosmx_bcc_xdonor_spot_0000018459,Unwound,0.9411764705882352,0.0,0.0
cosmx_bcc_xdonor_spot_0000018460,Unwound,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000018461,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018501,Unwound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018502,Unwound,0.0,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000018503,Unwound,0.0714285714285714,0.0,0.0714285714285714
cosmx_bcc_xdonor_spot_0000018504,Unwound,0.5,0.15,0.1
cosmx_bcc_xdonor_spot_0000018505,Unwound,0.967741935483871,0.032258064516129,0.0
cosmx_bcc_xdonor_spot_0000018506,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018507,Unwound,0.967741935483871,0.0,0.032258064516129
cosmx_bcc_xdonor_spot_0000018508,Unwound,0.4,0.25,0.2
cosmx_bcc_xdonor_spot_0000018509,Unwound,0.7407407407407407,0.2592592592592592,0.0
cosmx_bcc_xdonor_spot_0000018510,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018511,Unwound,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000018512,Unwound,0.6666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000018513,Unwound,0.6666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000018517,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018518,Unwound,0.9393939393939394,0.0,0.0303030303030303
cosmx_bcc_xdonor_spot_0000018519,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018520,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018521,Unwound,0.9444444444444444,0.0,0.0277777777777777
cosmx_bcc_xdonor_spot_0000018522,Unwound,0.9736842105263158,0.0,0.0263157894736842
cosmx_bcc_xdonor_spot_0000018523,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018524,Unwound,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000018525,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018526,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018527,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018528,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018529,Unwound,0.8846153846153846,0.1153846153846153,0.0
cosmx_bcc_xdonor_spot_0000018530,Unwound,0.7857142857142857,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000018531,Unwound,0.4,0.6,0.0
cosmx_bcc_xdonor_spot_0000018532,Unwound,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000018533,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018534,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018535,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018536,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018549,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018550,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018551,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018553,Baseline,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000018554,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018555,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018570,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018571,Baseline,0.9629629629629628,0.037037037037037,0.0
cosmx_bcc_xdonor_spot_0000018572,Baseline,0.9444444444444444,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000018573,Baseline,0.8947368421052632,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000018574,Baseline,0.7272727272727273,0.2727272727272727,0.0
cosmx_bcc_xdonor_spot_0000018575,Baseline,0.8461538461538461,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000018576,Baseline,0.4,0.4,0.0
cosmx_bcc_xdonor_spot_0000018577,Baseline,0.2857142857142857,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000018751,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018752,Unwound,0.9705882352941176,0.0,0.0
cosmx_bcc_xdonor_spot_0000018753,Unwound,0.92,0.0,0.0
cosmx_bcc_xdonor_spot_0000018754,Unwound,0.9583333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000018755,Unwound,0.3571428571428571,0.5,0.0
cosmx_bcc_xdonor_spot_0000018756,Unwound,0.8125,0.1875,0.0
cosmx_bcc_xdonor_spot_0000018757,Unwound,0.7368421052631579,0.2631578947368421,0.0
cosmx_bcc_xdonor_spot_0000018758,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018759,Unwound,0.8333333333333334,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000018760,Unwound,0.875,0.125,0.0
cosmx_bcc_xdonor_spot_0000018762,Unwound,0.6,0.4,0.0
cosmx_bcc_xdonor_spot_0000018800,Unwound,0.1666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000018802,Unwound,0.0,0.2142857142857142,0.1428571428571428
cosmx_bcc_xdonor_spot_0000018804,Unwound,0.9,0.1,0.0
cosmx_bcc_xdonor_spot_0000018805,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018806,Unwound,0.9117647058823528,0.0294117647058823,0.0588235294117647
cosmx_bcc_xdonor_spot_0000018807,Unwound,0.1666666666666666,0.3888888888888889,0.1111111111111111
cosmx_bcc_xdonor_spot_0000018808,Unwound,0.125,0.4375,0.1875
cosmx_bcc_xdonor_spot_0000018809,Unwound,0.5555555555555556,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000018810,Unwound,0.4285714285714285,0.5,0.0
cosmx_bcc_xdonor_spot_0000018811,Unwound,0.5,0.375,0.0
cosmx_bcc_xdonor_spot_0000018812,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018814,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018816,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018817,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018818,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018819,Unwound,0.9714285714285714,0.0,0.0285714285714285
cosmx_bcc_xdonor_spot_0000018820,Unwound,0.9444444444444444,0.0,0.0277777777777777
cosmx_bcc_xdonor_spot_0000018821,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018822,Unwound,0.96875,0.0,0.0
cosmx_bcc_xdonor_spot_0000018823,Unwound,0.9142857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000018824,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018825,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018826,Unwound,0.85,0.075,0.0
cosmx_bcc_xdonor_spot_0000018827,Unwound,0.3636363636363636,0.3636363636363636,0.0
cosmx_bcc_xdonor_spot_0000018828,Unwound,0.0555555555555555,0.2222222222222222,0.0555555555555555
cosmx_bcc_xdonor_spot_0000018829,Unwound,0.9047619047619048,0.0,0.0
cosmx_bcc_xdonor_spot_0000018830,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018831,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018832,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018833,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018834,Unwound,0.9565217391304348,0.0,0.0
cosmx_bcc_xdonor_spot_0000018848,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018849,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018853,Baseline,0.2,0.4,0.0
cosmx_bcc_xdonor_spot_0000018854,Baseline,0.125,0.125,0.0
cosmx_bcc_xdonor_spot_0000018870,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018871,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018872,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000018873,Baseline,0.6,0.4,0.0
cosmx_bcc_xdonor_spot_0000018875,Baseline,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000018876,Baseline,0.4,0.2,0.2
cosmx_bcc_xdonor_spot_0000019050,Unwound,0.8461538461538461,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000019051,Unwound,0.4285714285714285,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000019052,Unwound,0.8947368421052632,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000019053,Unwound,0.9629629629629628,0.037037037037037,0.0
cosmx_bcc_xdonor_spot_0000019054,Unwound,0.5,0.25,0.0
cosmx_bcc_xdonor_spot_0000019055,Unwound,0.5333333333333333,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000019056,Unwound,0.7142857142857143,0.2142857142857142,0.0
cosmx_bcc_xdonor_spot_0000019057,Unwound,0.8461538461538461,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000019060,Unwound,0.3333333333333333,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000019103,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019104,Unwound,0.8823529411764706,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000019105,Unwound,0.6086956521739131,0.3043478260869565,0.0
cosmx_bcc_xdonor_spot_0000019106,Unwound,0.3529411764705882,0.0588235294117647,0.0588235294117647
cosmx_bcc_xdonor_spot_0000019107,Unwound,0.84,0.08,0.04
cosmx_bcc_xdonor_spot_0000019108,Unwound,0.6923076923076923,0.3076923076923077,0.0
cosmx_bcc_xdonor_spot_0000019109,Unwound,0.1666666666666666,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000019110,Unwound,0.5882352941176471,0.1764705882352941,0.0
cosmx_bcc_xdonor_spot_0000019111,Unwound,0.925925925925926,0.0,0.0
cosmx_bcc_xdonor_spot_0000019112,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019113,Unwound,0.9487179487179488,0.0,0.0256410256410256
cosmx_bcc_xdonor_spot_0000019114,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019115,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019116,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019117,Unwound,0.9767441860465116,0.0,0.0
cosmx_bcc_xdonor_spot_0000019118,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019119,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019120,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019121,Unwound,0.967741935483871,0.0,0.0
cosmx_bcc_xdonor_spot_0000019122,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019123,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019124,Unwound,0.8095238095238095,0.1428571428571428,0.0476190476190476
cosmx_bcc_xdonor_spot_0000019125,Unwound,0.7894736842105263,0.1578947368421052,0.0
cosmx_bcc_xdonor_spot_0000019126,Unwound,0.8421052631578947,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000019127,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019128,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019129,Unwound,0.975,0.0,0.0
cosmx_bcc_xdonor_spot_0000019130,Unwound,0.972972972972973,0.0,0.0
cosmx_bcc_xdonor_spot_0000019131,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019132,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019133,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019134,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019135,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019161,Baseline,0.9411764705882352,0.0,0.0588235294117647
cosmx_bcc_xdonor_spot_0000019162,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019163,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019165,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019166,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019167,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019168,Baseline,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000019169,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019170,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019171,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019174,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019349,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019350,Unwound,0.6071428571428571,0.25,0.0
cosmx_bcc_xdonor_spot_0000019351,Unwound,0.6818181818181818,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000019352,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019353,Unwound,0.3333333333333333,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000019354,Unwound,0.8695652173913043,0.0869565217391304,0.0
cosmx_bcc_xdonor_spot_0000019355,Unwound,0.5714285714285714,0.2857142857142857,0.0
cosmx_bcc_xdonor_spot_0000019357,Unwound,0.4285714285714285,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000019402,Unwound,0.9090909090909092,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000019403,Unwound,0.9090909090909092,0.0,0.0
cosmx_bcc_xdonor_spot_0000019404,Unwound,0.9166666666666666,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000019405,Unwound,0.96875,0.03125,0.0
cosmx_bcc_xdonor_spot_0000019406,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019407,Unwound,0.9,0.1,0.0
cosmx_bcc_xdonor_spot_0000019408,Unwound,0.75,0.2083333333333333,0.0
cosmx_bcc_xdonor_spot_0000019409,Unwound,0.6521739130434783,0.3043478260869565,0.0434782608695652
cosmx_bcc_xdonor_spot_0000019410,Unwound,0.0,0.8571428571428571,0.0
cosmx_bcc_xdonor_spot_0000019411,Unwound,0.9310344827586208,0.0344827586206896,0.0
cosmx_bcc_xdonor_spot_0000019412,Unwound,0.967741935483871,0.0,0.0
cosmx_bcc_xdonor_spot_0000019413,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019414,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019415,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019416,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019417,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019418,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019419,Unwound,0.9705882352941176,0.0,0.0
cosmx_bcc_xdonor_spot_0000019420,Unwound,0.9393939393939394,0.0606060606060606,0.0
cosmx_bcc_xdonor_spot_0000019421,Unwound,0.9310344827586208,0.0344827586206896,0.0
cosmx_bcc_xdonor_spot_0000019422,Unwound,0.84,0.12,0.0
cosmx_bcc_xdonor_spot_0000019423,Unwound,0.9,0.0,0.0
cosmx_bcc_xdonor_spot_0000019424,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019425,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019426,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019427,Unwound,0.9722222222222222,0.0,0.0
cosmx_bcc_xdonor_spot_0000019428,Unwound,0.9743589743589745,0.0,0.0
cosmx_bcc_xdonor_spot_0000019429,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019430,Unwound,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000019431,Unwound,0.9583333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000019432,Unwound,0.972972972972973,0.0,0.0
cosmx_bcc_xdonor_spot_0000019433,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019434,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019460,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019461,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019462,Baseline,0.0,0.75,0.0
cosmx_bcc_xdonor_spot_0000019463,Baseline,0.1666666666666666,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000019464,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019465,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019466,Baseline,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000019467,Baseline,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000019468,Baseline,0.9545454545454546,0.0,0.0454545454545454
cosmx_bcc_xdonor_spot_0000019469,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019470,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019471,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019645,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019646,Unwound,0.3333333333333333,0.5,0.0
cosmx_bcc_xdonor_spot_0000019647,Unwound,0.25,0.625,0.0
cosmx_bcc_xdonor_spot_0000019648,Unwound,0.7333333333333333,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000019649,Unwound,0.6666666666666666,0.25,0.0
cosmx_bcc_xdonor_spot_0000019650,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019651,Unwound,0.7692307692307693,0.2307692307692307,0.0
cosmx_bcc_xdonor_spot_0000019652,Unwound,0.5,0.2,0.1
cosmx_bcc_xdonor_spot_0000019653,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019701,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019702,Unwound,0.9310344827586208,0.0344827586206896,0.0
cosmx_bcc_xdonor_spot_0000019703,Unwound,0.5,0.3125,0.0
cosmx_bcc_xdonor_spot_0000019704,Unwound,0.88,0.12,0.0
cosmx_bcc_xdonor_spot_0000019705,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019706,Unwound,0.7619047619047619,0.238095238095238,0.0
cosmx_bcc_xdonor_spot_0000019707,Unwound,0.6923076923076923,0.3076923076923077,0.0
cosmx_bcc_xdonor_spot_0000019708,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019709,Unwound,0.3333333333333333,0.5333333333333333,0.0
cosmx_bcc_xdonor_spot_0000019710,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019711,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019712,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019713,Unwound,0.9696969696969696,0.0,0.0
cosmx_bcc_xdonor_spot_0000019714,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019715,Unwound,0.9428571428571428,0.0571428571428571,0.0
cosmx_bcc_xdonor_spot_0000019716,Unwound,0.8571428571428571,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000019717,Unwound,0.6,0.4,0.0
cosmx_bcc_xdonor_spot_0000019718,Unwound,0.5384615384615384,0.2307692307692307,0.0
cosmx_bcc_xdonor_spot_0000019719,Unwound,0.4210526315789473,0.3157894736842105,0.0
cosmx_bcc_xdonor_spot_0000019720,Unwound,0.8461538461538461,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000019721,Unwound,0.9615384615384616,0.0,0.0
cosmx_bcc_xdonor_spot_0000019722,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019723,Unwound,0.935483870967742,0.0,0.0
cosmx_bcc_xdonor_spot_0000019724,Unwound,0.96875,0.0,0.0
cosmx_bcc_xdonor_spot_0000019725,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019726,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019727,Unwound,0.9722222222222222,0.0,0.0
cosmx_bcc_xdonor_spot_0000019728,Unwound,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000019729,Unwound,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000019730,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019731,Unwound,0.945945945945946,0.0,0.0
cosmx_bcc_xdonor_spot_0000019732,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019733,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019763,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019764,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019765,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019766,Baseline,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000019767,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019768,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019769,Baseline,0.9444444444444444,0.0,0.0
cosmx_bcc_xdonor_spot_0000019770,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019944,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019945,Unwound,0.9666666666666668,0.0333333333333333,0.0
cosmx_bcc_xdonor_spot_0000019946,Unwound,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000019947,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000019948,Unwound,0.8421052631578947,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000019949,Unwound,0.6428571428571429,0.3571428571428571,0.0
cosmx_bcc_xdonor_spot_0000019950,Unwound,0.1428571428571428,0.7142857142857143,0.0
cosmx_bcc_xdonor_spot_0000019951,Unwound,0.4166666666666667,0.25,0.0
cosmx_bcc_xdonor_spot_0000019952,Unwound,0.6428571428571429,0.2142857142857142,0.0
cosmx_bcc_xdonor_spot_0000020000,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020001,Unwound,0.9285714285714286,0.0,0.0
cosmx_bcc_xdonor_spot_0000020002,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020003,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020004,Unwound,0.8846153846153846,0.1153846153846153,0.0
cosmx_bcc_xdonor_spot_0000020005,Unwound,0.8846153846153846,0.1153846153846153,0.0
cosmx_bcc_xdonor_spot_0000020006,Unwound,0.7083333333333334,0.2916666666666667,0.0
cosmx_bcc_xdonor_spot_0000020007,Unwound,0.8181818181818182,0.1818181818181818,0.0
cosmx_bcc_xdonor_spot_0000020008,Unwound,0.45,0.45,0.0
cosmx_bcc_xdonor_spot_0000020009,Unwound,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000020010,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020011,Unwound,0.975,0.0,0.025
cosmx_bcc_xdonor_spot_0000020012,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020013,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020014,Unwound,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000020015,Unwound,0.4666666666666667,0.5333333333333333,0.0
cosmx_bcc_xdonor_spot_0000020016,Unwound,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000020017,Unwound,0.5714285714285714,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000020018,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020019,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020020,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020021,Unwound,0.9722222222222222,0.0,0.0
cosmx_bcc_xdonor_spot_0000020022,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020023,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020024,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020025,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020026,Unwound,0.9333333333333332,0.0,0.0
cosmx_bcc_xdonor_spot_0000020027,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020028,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020029,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020030,Unwound,0.9736842105263158,0.0,0.0
cosmx_bcc_xdonor_spot_0000020031,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020032,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020059,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020060,Baseline,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000020062,Baseline,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000020063,Baseline,0.4615384615384615,0.2307692307692307,0.0
cosmx_bcc_xdonor_spot_0000020064,Baseline,0.0,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000020065,Baseline,0.1,0.5,0.0
cosmx_bcc_xdonor_spot_0000020066,Baseline,0.1428571428571428,0.5714285714285714,0.0
cosmx_bcc_xdonor_spot_0000020067,Baseline,0.3333333333333333,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000020068,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020069,Baseline,0.5714285714285714,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000020242,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000020243,Unwound,0.9655172413793104,0.0,0.0
