spot,x,y,tumor_hat
cosmx_bcc_spot_0000068945,-435560.329570299,36994.98727811941,0.676521435137738
cosmx_bcc_spot_0000068946,-435565.8611233515,37384.82160059961,0.3419594799758746
cosmx_bcc_spot_0000068947,-435553.01069600106,37763.29168606969,0.6547821269223926
cosmx_bcc_spot_0000068948,-435587.157649406,38082.83648893707,0.9030497610834132
cosmx_bcc_spot_0000068949,-435578.60328859364,38457.43983421784,0.966543541892067
cosmx_bcc_spot_0000068950,-435595.39958489,38805.090831368834,0.7752166259897466
cosmx_bcc_spot_0000068951,-435588.60546724306,39149.74920240955,0.6105276952045693
cosmx_bcc_spot_0000068952,-435603.89958489,39570.713908291895,1.65131232336496e-15
cosmx_bcc_spot_0000068953,-435559.39958488994,39930.1389082919,1.6798802646653837e-15
cosmx_bcc_spot_0000068954,-435546.0662515566,40201.84724162523,1.5404038760375683e-15
cosmx_bcc_spot_0000068955,-435544.3440293344,40618.847241625226,1.4119438984061686e-15
cosmx_bcc_spot_0000068956,-435519.2329182233,41101.18057495857,1.49935425251018e-15
cosmx_bcc_spot_0000068962,-435619.3083312188,43165.75835026604,1.1033967721688158e-15
cosmx_bcc_spot_0000068963,-435475.530553441,43452.913905821595,1.4208995520185454e-07
cosmx_bcc_spot_0000068964,-435571.93055344105,43919.11390582159,0.019130203152960032
cosmx_bcc_spot_0000068967,-435581.4194423299,45017.09168359937,1.5409387910374517e-15
cosmx_bcc_spot_0000068969,-435601.86388677434,45695.3139058216,1.8384555510892046e-15
cosmx_bcc_spot_0000068970,-435578.1734105839,46058.59962010732,1.801042803351701e-15
cosmx_bcc_spot_0000068971,-435572.1187887353,46436.019788174555,1.954929242092321e-15
cosmx_bcc_spot_0000068972,-435575.030553441,46751.3139058216,1.8923101966540604e-15
cosmx_bcc_spot_0000069033,-435637.88152795826,68915.45780482118,1.3113334291478696e-15
cosmx_bcc_spot_0000069036,-435619.5958136725,70000.88637624975,9.11547716161654e-07
cosmx_bcc_spot_0000069037,-435622.73867081536,70315.31494767833,4.247765943027299e-06
cosmx_bcc_spot_0000069038,-435591.16724224394,70643.88637624975,1.7969874639730393e-15
cosmx_bcc_spot_0000069039,-435611.28488930274,71053.088056922,0.9012760601638876
cosmx_bcc_spot_0000069040,-435614.9319481263,71445.26452751024,0.8109073393929105
cosmx_bcc_spot_0000069041,-435629.090319167,71762.79846416182,0.9380517769990011
cosmx_bcc_spot_0000069042,-435617.83390891063,72155.80701117037,0.9321713290708746
cosmx_bcc_spot_0000069072,-435597.8281728685,83068.34716384356,1.771020833838877e-15
cosmx_bcc_spot_0000069073,-435591.2112897517,83384.19131968773,1.7703384538583244e-15
cosmx_bcc_spot_0000069074,-435599.4731945136,83721.5722720687,0.08667041145098943
cosmx_bcc_spot_0000069075,-435582.8914139753,84100.35902155112,0.38012112985977486
cosmx_bcc_spot_0000069076,-435596.23271832307,84442.36989111632,0.43780038806434435
cosmx_bcc_spot_0000069077,-435584.9142972705,84833.83041743211,0.367294670206575
cosmx_bcc_spot_0000069078,-435588.22716276755,85162.73100222743,0.4416473395898293
cosmx_bcc_spot_0000069079,-435562.00494054536,85546.73100222743,0.4192049833589745
cosmx_bcc_spot_0000069080,-435603.3415418525,85924.38459699867,0.30434401198711886
cosmx_bcc_spot_0000069081,-435585.2350992755,86255.61989111632,0.19575437011521937
cosmx_bcc_spot_0000069082,-435570.6918092322,86622.80170929815,0.45259339539079835
cosmx_bcc_spot_0000069083,-435600.0604961009,86978.56433556076,0.27326789407843183
cosmx_bcc_spot_0000069314,-435205.348277241,24458.8715177744,0.36490774291847744
cosmx_bcc_spot_0000069315,-435216.498277241,24732.221517774407,1.7159814685776383e-15
cosmx_bcc_spot_0000069316,-435243.27474782924,25065.856811892056,0.11677639031018654
cosmx_bcc_spot_0000069317,-435220.6697058124,25389.907232060123,0.23947076361479844
cosmx_bcc_spot_0000069318,-435202.898277241,25732.421517774404,1.4277310638989036e-15
cosmx_bcc_spot_0000069322,-435219.098277241,27268.8358034887,1.6758946494113513e-15
cosmx_bcc_spot_0000069323,-435240.098277241,27648.8358034887,0.2978499291180023
cosmx_bcc_spot_0000069324,-435225.5149439077,27936.288184441077,0.16278991920192631
cosmx_bcc_spot_0000069325,-435249.298277241,28334.42151777441,1.6499142925743996e-05
cosmx_bcc_spot_0000069326,-435174.098277241,28595.80333595623,0.4825811626722641
cosmx_bcc_spot_0000069338,-435207.15309971076,33079.49095459,0.8709671871385176
cosmx_bcc_spot_0000069339,-435200.4600050816,33373.54977811942,0.9509664347847843
cosmx_bcc_spot_0000069340,-435206.86803183745,33783.78054735018,0.08737508652664792
cosmx_bcc_spot_0000069341,-435215.47242744185,34116.442635262276,0.8149120434309489
cosmx_bcc_spot_0000069342,-435247.2184591879,34482.36459293423,0.952322181090988
cosmx_bcc_spot_0000069343,-435206.449570299,34826.02977811942,0.9486076574822561
cosmx_bcc_spot_0000069344,-435230.1867131562,35185.04977811941,0.22168100732493118
cosmx_bcc_spot_0000069345,-435234.40099887043,35565.406920976566,0.5519614636663658
cosmx_bcc_spot_0000069346,-435216.1190439832,35871.49714654047,0.10840161079058676
cosmx_bcc_spot_0000069347,-435282.90099887043,36243.04977811941,0.7710618667409529
cosmx_bcc_spot_0000069348,-435263.767070299,36653.04977811941,0.8057754630882171
cosmx_bcc_spot_0000069349,-435201.2938560133,37045.62120669085,0.6917159463759458
cosmx_bcc_spot_0000069350,-435220.7525260663,37376.9550847625,0.8685002199443125
cosmx_bcc_spot_0000069351,-435222.3757753663,37765.18057495858,0.7749536068194836
cosmx_bcc_spot_0000069352,-435241.487820184,38109.60214358603,0.9726899199192631
cosmx_bcc_spot_0000069353,-435212.03001967265,38465.73129959626,0.8762623930017109
cosmx_bcc_spot_0000069354,-435204.30699229735,38808.81020458821,0.7847812567398628
cosmx_bcc_spot_0000069355,-435206.39958489,39179.05236983037,0.6504511604116089
cosmx_bcc_spot_0000069356,-435190.53594852635,39474.059362837346,0.17534618295050372
cosmx_bcc_spot_0000069357,-435227.8995848901,39922.78057495856,1.332010570334699e-15
cosmx_bcc_spot_0000069358,-435195.2120848901,40277.8889082919,1.2897349058882689e-15
cosmx_bcc_spot_0000069359,-435207.1662515568,40630.04724162523,1.252638967950393e-15
cosmx_bcc_spot_0000069360,-435212.19958489,40983.01390829189,1.387810844032452e-15
cosmx_bcc_spot_0000069361,-435210.04244203295,41287.01390829189,6.950297234294762e-14
cosmx_bcc_spot_0000069367,-435309.9591248696,43500.02819153589,1.8889696245144163e-15
cosmx_bcc_spot_0000069372,-435276.530553441,45319.11390582159,1.46815132417099e-15
cosmx_bcc_spot_0000069373,-435287.5305534411,45723.09962010732,6.814279651946276e-13
cosmx_bcc_spot_0000069374,-435274.030553441,46006.913905821595,1.453126894534767e-10
cosmx_bcc_spot_0000069375,-435301.530553441,46424.8139058216,1.9602657581906676e-15
cosmx_bcc_spot_0000069376,-435273.330553441,46671.11390582159,2.00671824827253e-15
cosmx_bcc_spot_0000069476,-435242.57683597016,83029.85518523396,0.2007137839106788
cosmx_bcc_spot_0000069477,-435198.81605165644,83388.08655778297,1.7482970251860899e-15
cosmx_bcc_spot_0000069478,-435236.0554455958,83761.61989111634,0.624433971938453
cosmx_bcc_spot_0000069479,-435223.3452183231,84097.05739111635,0.48037346478116383
cosmx_bcc_spot_0000069480,-435208.71750093176,84447.5329345946,0.744599025010623
cosmx_bcc_spot_0000069481,-435214.3327183231,84820.41989111633,0.3464823543989902
cosmx_bcc_spot_0000069482,-435204.23271832307,85170.51989111633,0.7437503167023193
cosmx_bcc_spot_0000069483,-435238.23924006225,85523.75032589895,0.28793134866077447
cosmx_bcc_spot_0000069484,-435243.8914139753,85923.35902155112,0.6079800833971597
cosmx_bcc_spot_0000069485,-435234.85964140005,86266.81219880865,0.6486315680357277
cosmx_bcc_spot_0000069486,-435211.1009001413,86634.07443657088,0.34214354327320445
cosmx_bcc_spot_0000069487,-435238.73271832307,86960.11989111632,0.6153402551238774
cosmx_bcc_spot_0000069718,-434933.498277241,24470.221517774404,0.9069951414574652
cosmx_bcc_spot_0000069719,-434860.6634946323,24718.96934386137,1.6564148083176129e-15
cosmx_bcc_spot_0000069720,-434850.748277241,25039.52151777441,1.6598894887978714e-15
cosmx_bcc_spot_0000069721,-434858.5268486696,25456.859613012504,1.403848054832954e-15
cosmx_bcc_spot_0000069722,-434834.1697058124,25771.050089202978,1.4224720444806663e-15
cosmx_bcc_spot_0000069723,-434786.81256295525,26199.907232060123,1.7358673990261658e-15
cosmx_bcc_spot_0000069724,-434828.973277241,26486.87151777441,1.728860451503997e-15
cosmx_bcc_spot_0000069725,-434843.95542009815,26864.335803488695,1.6419922890652449e-15
cosmx_bcc_spot_0000069726,-434862.098277241,27296.62151777441,1.7254131203179865e-15
cosmx_bcc_spot_0000069727,-434901.81256295525,27550.907232060123,1.0926579158142073e-15
cosmx_bcc_spot_0000069728,-434844.0073681501,27917.257881410773,1.4795877079810784e-15
cosmx_bcc_spot_0000069729,-434846.098277241,28345.159979312873,0.10616506123750741
cosmx_bcc_spot_0000069730,-434898.598277241,28585.02151777441,0.9039786939199951
cosmx_bcc_spot_0000069742,-434867.1629036323,33064.77200034164,0.8240358451123729
cosmx_bcc_spot_0000069743,-434841.489570299,33397.46977811942,0.9343078244057743
cosmx_bcc_spot_0000069744,-434841.60734807677,33710.49422256386,0.4664714157427506
cosmx_bcc_spot_0000069745,-434907.129570299,34134.99977811942,0.23781691110675704
cosmx_bcc_spot_0000069746,-434860.78411575354,34471.42856599821,0.9095542836276247
cosmx_bcc_spot_0000069747,-434864.86290363234,34833.24977811942,0.8757230076357826
cosmx_bcc_spot_0000069748,-434874.179570299,35178.04977811941,0.3954717278761528
cosmx_bcc_spot_0000069749,-434902.78411575354,35594.00432357395,1.8292646853829955e-15
cosmx_bcc_spot_0000069750,-434851.55179252126,35936.99422256386,1.7527221166649856e-15
cosmx_bcc_spot_0000069751,-434883.1629036323,36306.77200034164,1.782389073010262e-15
cosmx_bcc_spot_0000069752,-434876.44068141014,36661.660889230516,1.7665797295845271e-15
cosmx_bcc_spot_0000069753,-434854.3589820637,37070.9615428253,0.7981220335043709
cosmx_bcc_spot_0000069754,-434878.3162515565,37386.62501940303,0.9430612222146845
cosmx_bcc_spot_0000069755,-434844.30699229735,37777.884278662284,0.7577606362133501
cosmx_bcc_spot_0000069756,-434873.8995848901,38087.18057495858,0.9414925848246543
cosmx_bcc_spot_0000069757,-434848.0662515567,38487.43057495858,0.9657738409219117
cosmx_bcc_spot_0000069758,-434872.21958489,38841.87390829191,0.8638967164459858
cosmx_bcc_spot_0000069759,-434858.09958488983,39205.74247972049,0.6420133553035197
cosmx_bcc_spot_0000069760,-434853.2995848901,39485.980574958565,0.22261143352356494
cosmx_bcc_spot_0000069761,-434843.39958488994,39866.5139082919,1.202424782664277e-07
cosmx_bcc_spot_0000069762,-434845.29958488996,40314.41390829189,1.8391817593635542e-15
cosmx_bcc_spot_0000069763,-434849.8995848901,40619.0764082919,1.107988630579876e-15
cosmx_bcc_spot_0000069764,-434901.3541303445,40925.87754465553,1.0730215028054828e-15
cosmx_bcc_spot_0000069880,-434855.694483029,83024.38459699867,1.6159138174781805e-15
cosmx_bcc_spot_0000069881,-434842.02184875787,83365.61989111634,0.01894143643406301
cosmx_bcc_spot_0000069882,-434852.2827183231,83724.46199637948,1.2609349259943314e-15
cosmx_bcc_spot_0000069883,-434847.94938498974,84148.36063185708,0.562559951691425
cosmx_bcc_spot_0000069884,-434839.6398611803,84427.65560540206,0.7249086347694146
cosmx_bcc_spot_0000069885,-434854.0068562541,84823.75782215083,0.11797196259556951
cosmx_bcc_spot_0000069886,-434870.9750260154,85187.11989111634,0.27466341992320464
cosmx_bcc_spot_0000069887,-434834.41908195947,85535.30170929815,0.17535868834114432
cosmx_bcc_spot_0000069888,-434862.73271832307,85941.31989111632,0.8105547947919823
cosmx_bcc_spot_0000069889,-434848.8027183231,86293.29989111634,0.888278677420733
cosmx_bcc_spot_0000069890,-434862.8065278469,86617.66751016394,0.7560096894413306
cosmx_bcc_spot_0000069891,-434852.1918092322,86967.93807293451,0.7341511179954067
cosmx_bcc_spot_0000070123,-434577.87605501874,24727.17707332996,9.86162389540289e-16
cosmx_bcc_spot_0000070124,-434608.38399152673,25115.478660631543,1.7827422058705185e-15
cosmx_bcc_spot_0000070125,-434579.98716612987,25437.62151777441,1.4346942797327078e-15
cosmx_bcc_spot_0000070126,-434560.88399152673,25773.192946345836,1.790151092130836e-15
cosmx_bcc_spot_0000070127,-434583.71366185637,26111.006133159022,1.7024114802507281e-15
cosmx_bcc_spot_0000070128,-434576.9316105743,26512.621517774405,7.621186969278879e-09
cosmx_bcc_spot_0000070131,-434597.498277241,27548.221517774404,6.196423330786412e-09
cosmx_bcc_spot_0000070146,-434468.079570299,33074.5497781194,0.06670863480153968
cosmx_bcc_spot_0000070147,-434508.0568430263,33420.186141755774,0.19210109277548493
cosmx_bcc_spot_0000070148,-434446.329570299,33730.660889230516,1.352377511965164e-15
cosmx_bcc_spot_0000070149,-434507.39623696567,34118.34977811941,1.531788304904612e-15
cosmx_bcc_spot_0000070150,-434530.90099887043,34443.90692097655,0.22180945356486198
cosmx_bcc_spot_0000070151,-434480.1674081368,34858.03626460591,0.7084762948091423
cosmx_bcc_spot_0000070152,-434494.30179252126,35178.77200034165,0.7019051906048467
cosmx_bcc_spot_0000070153,-434474.329570299,35598.11227811941,1.6062039225899753e-15
cosmx_bcc_spot_0000070154,-434504.97242744185,35943.90692097655,1.7015026627336906e-15
cosmx_bcc_spot_0000070155,-434524.19623696565,36299.21644478608,1.6910450615934125e-15
cosmx_bcc_spot_0000070156,-434471.56033952977,36642.93439350402,0.20069752933748103
cosmx_bcc_spot_0000070157,-434492.8001585343,37041.72624870765,0.3450198498869622
cosmx_bcc_spot_0000070158,-434546.8255108159,37390.18057495858,0.8499818817555396
cosmx_bcc_spot_0000070159,-434541.8995848901,37790.2639082919,0.5335354911286178
cosmx_bcc_spot_0000070160,-434498.05958489,38090.99390829191,0.797996001848297
cosmx_bcc_spot_0000070161,-434473.45130902785,38453.1690807057,0.8655542304833366
cosmx_bcc_spot_0000070162,-434493.8495848902,38823.81390829191,0.7728058241696034
cosmx_bcc_spot_0000070163,-434546.74958489015,39143.91390829191,0.7827824979310347
cosmx_bcc_spot_0000070164,-434520.23291822325,39528.18057495856,1.7964988025292574e-15
cosmx_bcc_spot_0000070165,-434537.14958489005,39896.26390829189,1.8014979752583793e-15
cosmx_bcc_spot_0000070166,-434493.1852991758,40296.79962257761,1.4498387742864439e-15
cosmx_bcc_spot_0000070167,-434546.0662515567,40641.097241625226,1.8316395423841605e-15
cosmx_bcc_spot_0000070168,-434544.5662515566,40984.68057495857,1.2942874150939707e-15
cosmx_bcc_spot_0000070284,-434515.1577183231,83076.68239111631,0.809747981701383
cosmx_bcc_spot_0000070285,-434505.7514683231,83369.18239111635,0.6526953697524293
cosmx_bcc_spot_0000070286,-434471.8709536172,83689.73753817513,0.2521231369035426
cosmx_bcc_spot_0000070287,-434529.0952183231,84095.49489111631,0.4949901056672544
cosmx_bcc_spot_0000070288,-434536.66367070406,84405.14370064014,0.19799998500271213
cosmx_bcc_spot_0000070289,-434490.22716276755,84862.39766889409,0.4909487413755859
cosmx_bcc_spot_0000070290,-434502.93489223614,85211.35902155112,0.09382931480835818
cosmx_bcc_spot_0000070291,-434527.14938498975,85541.88655778297,1.7549843841699306e-15
cosmx_bcc_spot_0000070292,-434511.6918092322,85937.11989111634,0.7893666205819757
cosmx_bcc_spot_0000070293,-434474.66733370774,86292.77373727018,0.9150945675318082
cosmx_bcc_spot_0000070294,-434517.386166599,86636.86127042669,0.9319739225594965
cosmx_bcc_spot_0000070295,-434494.373627414,87013.80170929815,0.8518503735094791
cosmx_bcc_spot_0000070550,-434108.72957029904,33077.61644478608,9.378046568129776e-16
cosmx_bcc_spot_0000070551,-434167.4129036323,33422.38311145274,9.674689454322706e-16
cosmx_bcc_spot_0000070552,-434127.1629036323,33746.96644478608,1.1260591787358697e-15
cosmx_bcc_spot_0000070553,-434142.079570299,34116.46644478608,9.861965366447122e-16
cosmx_bcc_spot_0000070554,-434153.72957029904,34412.549778119406,1.5964812448496694e-15
cosmx_bcc_spot_0000070555,-434207.329570299,34857.233988645734,0.30717433984175113
cosmx_bcc_spot_0000070556,-434156.5676655371,35192.31168288132,0.416202955960378
cosmx_bcc_spot_0000070557,-434105.579570299,35593.299778119406,1.5969663257661723e-15
cosmx_bcc_spot_0000070558,-434142.179570299,35971.34977811942,0.11522502540386324
cosmx_bcc_spot_0000070559,-434109.829570299,36287.67477811941,0.37853234100959543
cosmx_bcc_spot_0000070560,-434116.267070299,36630.92477811941,0.7944143241430693
cosmx_bcc_spot_0000070561,-434137.7581417276,37019.35930192894,1.7216988284077065e-15
cosmx_bcc_spot_0000070562,-434137.6688156593,37403.97544675343,1.7369288595658366e-15
cosmx_bcc_spot_0000070563,-434118.6773626679,37754.013908291905,1.6689922835537678e-15
cosmx_bcc_spot_0000070564,-434164.85791822337,38112.38890829191,0.10929368926829473
cosmx_bcc_spot_0000070565,-434182.99958489015,38463.6139082919,0.5475784246308132
cosmx_bcc_spot_0000070566,-434166.3778457596,38806.861734378865,0.39002807719444993
cosmx_bcc_spot_0000070567,-434093.7884737788,39215.18057495856,1.779914355785146e-15
cosmx_bcc_spot_0000070568,-434123.23291822325,39584.06946384745,7.53207779397542e-08
cosmx_bcc_spot_0000070569,-434155.7884737788,39924.62501940301,1.776712616170833e-15
cosmx_bcc_spot_0000070570,-434145.27458488994,40298.1389082919,1.8740241466624337e-07
cosmx_bcc_spot_0000070571,-434124.59189258236,40625.36006213805,6.796374293687834e-10
cosmx_bcc_spot_0000070572,-434136.19958489,40987.31390829189,1.8126181009502721e-12
cosmx_bcc_spot_0000070688,-434145.86166569154,83035.77778585316,0.6627447863105017
cosmx_bcc_spot_0000070689,-434129.171607212,83379.45322444965,0.23830250891293064
cosmx_bcc_spot_0000070690,-434120.5985077968,83754.56725953738,0.262944102410468
cosmx_bcc_spot_0000070691,-434160.2827183231,84096.14620690579,0.5366386791371239
cosmx_bcc_spot_0000070692,-434136.93489223614,84472.0981519859,0.18111744556429632
cosmx_bcc_spot_0000070693,-434151.4750260154,84829.11989111634,0.7818802742768759
cosmx_bcc_spot_0000070694,-434141.73271832307,85145.61989111632,0.778326407955898
cosmx_bcc_spot_0000070695,-434138.34938498976,85523.2198911163,0.19594561405909336
cosmx_bcc_spot_0000070696,-434175.98860067606,85877.67871464572,0.10534773751172459
cosmx_bcc_spot_0000070697,-434130.4365644769,86289.23527573173,0.8663471526265049
cosmx_bcc_spot_0000070698,-434123.5627183231,86622.77989111634,0.8526886165950908
cosmx_bcc_spot_0000070699,-434128.23726377764,86992.43807293451,0.8049486070013914
cosmx_bcc_spot_0000070954,-433735.17167556216,33070.02346232994,0.2828209960904679
cosmx_bcc_spot_0000070955,-433781.23866120813,33368.458869028495,1.2928334186736863e-15
cosmx_bcc_spot_0000070956,-433791.4962369657,33741.799778119406,1.039788467835057e-15
cosmx_bcc_spot_0000070957,-433732.1867131562,34109.12120669083,7.954048589079445e-16
cosmx_bcc_spot_0000070958,-433764.56033952977,34490.011316580945,1.4828894701378008e-15
cosmx_bcc_spot_0000070959,-433753.0438560133,34832.12120669083,1.7002680842319327e-15
cosmx_bcc_spot_0000070960,-433734.7413350049,35226.25566047236,0.4334562461572195
cosmx_bcc_spot_0000070961,-433749.249570299,35554.18977811942,0.5315558272205486
cosmx_bcc_spot_0000070962,-433774.38220187795,35902.33925180363,0.733529631587861
cosmx_bcc_spot_0000070963,-433794.71052267996,36301.216444786085,0.7341205673564278
cosmx_bcc_spot_0000070964,-433840.329570299,36629.71644478608,0.5079094127898957
cosmx_bcc_spot_0000070965,-433769.90851766744,37023.07609390889,1.5547733346185731e-15
cosmx_bcc_spot_0000071090,-433675.31858815,82414.6211987647,0.43448368672794985
cosmx_bcc_spot_0000071091,-433695.98525481665,82637.62119876473,0.48573489805894
cosmx_bcc_spot_0000071092,-433743.3772060689,82988.92073174742,0.11229013175714415
cosmx_bcc_spot_0000071093,-433784.70065323653,83316.6205449405,1.6966142428419181e-15
cosmx_bcc_spot_0000071094,-433770.90424021916,83725.23400903869,0.7003353894533998
cosmx_bcc_spot_0000071095,-433787.79841137223,84091.65796321249,0.2931285193452638
cosmx_bcc_spot_0000071096,-433816.20485280553,84505.54763935208,0.6054916128210911
cosmx_bcc_spot_0000071097,-433790.4506532365,84801.72054494053,0.2299558614285628
cosmx_bcc_spot_0000071098,-433775.6153951006,85178.50812666854,0.6288869863577495
cosmx_bcc_spot_0000071099,-433772.65244672773,85535.96061032296,1.577666611743043e-15
cosmx_bcc_spot_0000071100,-433789.24077471206,85888.70285942145,1.5885793149305712e-15
cosmx_bcc_spot_0000071101,-433802.8269000164,86261.24395897155,0.2084438700291731
cosmx_bcc_spot_0000071102,-433781.67565323657,86590.8955449405,0.5336789094140917
cosmx_bcc_spot_0000071103,-433879.40771832305,87023.2448911163,0.3090040423054803
cosmx_bcc_spot_0000071358,-433440.429570299,33074.2497781194,0.1966843066084515
cosmx_bcc_spot_0000071359,-433384.51138848084,33372.186141755774,0.04491645229783895
cosmx_bcc_spot_0000071360,-433455.23866120813,33700.73159630122,7.686050594507746e-16
cosmx_bcc_spot_0000071361,-433413.4834164529,34110.1651627348,8.780769967076815e-16
cosmx_bcc_spot_0000071362,-433449.829570299,34444.5497781194,1.0331433252481552e-15
cosmx_bcc_spot_0000071363,-433423.72957029904,34889.149778119405,1.1055019162247314e-15
cosmx_bcc_spot_0000071364,-433428.96593393537,35231.913414483046,0.5454603522965383
cosmx_bcc_spot_0000071365,-433468.4472173578,35559.608601648826,0.5645508144986504
cosmx_bcc_spot_0000071366,-433424.23866120813,35934.00432357395,0.36285705747103364
cosmx_bcc_spot_0000071367,-433438.61528458475,36268.5497781194,0.3728044927172446
cosmx_bcc_spot_0000071368,-433489.829570299,36672.149778119405,0.11051977229771122
cosmx_bcc_spot_0000071369,-433381.704570299,36988.9247781194,1.7380264695878689e-15
cosmx_bcc_spot_0000071495,-433391.3185881501,82611.2211987647,7.314793809721425e-06
cosmx_bcc_spot_0000071496,-433389.24715957855,83010.42119876471,1.864431059453842e-15
cosmx_bcc_spot_0000071497,-433372.0832940323,83407.7741399412,1.367054999749079e-15
cosmx_bcc_spot_0000071498,-433416.01089584234,83726.65196799548,0.027820169367406042
cosmx_bcc_spot_0000071499,-433385.63108814997,84073.29619876473,0.029223645935236655
cosmx_bcc_spot_0000071500,-433400.06858815,84431.25453209803,1.1715240303294536e-15
cosmx_bcc_spot_0000071501,-433423.25976462057,84792.3035517059,1.5914510677321352e-15
cosmx_bcc_spot_0000071502,-433430.70320353465,85154.7288910724,0.13286765745928852
cosmx_bcc_spot_0000071503,-433396.2316316283,85560.46467702562,1.225888396045037e-15
cosmx_bcc_spot_0000071504,-433448.01089584234,85933.7288910724,1.138529593223197e-15
cosmx_bcc_spot_0000071505,-433419.8685881499,86258.12119876474,1.7282546746971817e-15
cosmx_bcc_spot_0000071506,-433453.98525481677,86545.53230987581,1.960615119487799e-15
cosmx_bcc_spot_0000071762,-433083.22957029904,33061.149778119405,1.2893993085035657e-15
cosmx_bcc_spot_0000071763,-433010.079570299,33371.88311145274,1.363625930133049e-15
cosmx_bcc_spot_0000071764,-433042.829570299,33803.2497781194,1.5436484157596118e-15
cosmx_bcc_spot_0000071765,-433035.329570299,34166.00432357395,0.048251899847299766
cosmx_bcc_spot_0000071766,-433030.089570299,34498.309778119416,0.5826451234541705
cosmx_bcc_spot_0000071767,-433050.454570299,34841.716444786085,0.6386416147092788
cosmx_bcc_spot_0000071768,-433069.4204793899,35208.004323573965,0.600994640180778
cosmx_bcc_spot_0000071769,-433022.579570299,35531.74977811942,0.6626811274255653
cosmx_bcc_spot_0000071770,-433012.90099887043,35920.54977811941,0.3117159422094297
cosmx_bcc_spot_0000071771,-433082.9962369657,36282.71644478608,1.88594626361828e-15
cosmx_bcc_spot_0000071772,-433025.329570299,36692.78054735018,1.7432794565277588e-15
cosmx_bcc_spot_0000071773,-433044.19623696565,37056.683111452745,1.2866575825988917e-15
cosmx_bcc_spot_0000071899,-433050.8185881501,82633.2211987647,0.0053114713160613445
cosmx_bcc_spot_0000071900,-433058.65192148346,83002.31008765359,0.0010319291165070688
cosmx_bcc_spot_0000071901,-433051.3185881499,83372.82119876475,0.0006942456358497315
cosmx_bcc_spot_0000071902,-433019.94358814997,83746.10869876473,0.09034349925326482
cosmx_bcc_spot_0000071903,-433046.0328738643,84115.99262733615,1.6737849416852917e-15
cosmx_bcc_spot_0000071904,-433048.84799991467,84458.00943405885,1.818825069743595e-15
cosmx_bcc_spot_0000071905,-433047.3662071976,84807.70691305047,1.29999916212554e-15
cosmx_bcc_spot_0000071906,-433054.81858814997,85164.75453209807,1.1130743984113682e-15
cosmx_bcc_spot_0000071907,-433067.46144529287,85539.8497701933,1.222799119614653e-15
cosmx_bcc_spot_0000071908,-433045.5004063319,85909.87574421924,1.66182906766233e-15
cosmx_bcc_spot_0000071909,-433031.44358814997,86257.67119876473,1.5310175742681972e-15
cosmx_bcc_spot_0000071910,-433064.2352548167,86539.00453209803,1.5651410032212406e-15
cosmx_bcc_spot_0000072166,-432736.629570299,33091.3497781194,1.4156055169633134e-15
cosmx_bcc_spot_0000072167,-432664.4962369657,33410.71644478606,1.6591196697192029e-15
cosmx_bcc_spot_0000072168,-432703.204570299,33713.1747781194,1.1300189511448874e-15
cosmx_bcc_spot_0000072169,-432702.829570299,34111.383111452735,2.1760451919142901e-10
cosmx_bcc_spot_0000072170,-432738.9962369657,34488.27200034164,0.5938491827565344
cosmx_bcc_spot_0000072171,-432676.579570299,34821.54977811941,0.560780340008879
cosmx_bcc_spot_0000072172,-432727.579570299,35197.04977811941,0.5653519170534015
cosmx_bcc_spot_0000072173,-432708.4204793899,35560.913414483046,0.5514448040125113
cosmx_bcc_spot_0000072174,-432675.54696160334,35925.20195203246,0.5830292522985813
cosmx_bcc_spot_0000072175,-432707.329570299,36270.391883382574,0.2148835985641179
cosmx_bcc_spot_0000072176,-432696.72957029904,36673.28311145274,1.7592865583871436e-15
cosmx_bcc_spot_0000072177,-432683.267070299,37074.23727811941,1.1347465263967983e-15
cosmx_bcc_spot_0000072303,-432739.13676996826,82637.4211987647,0.006057297606478146
cosmx_bcc_spot_0000072304,-432697.2009410911,83073.2447281765,0.13762930156429137
cosmx_bcc_spot_0000072305,-432687.1822245136,83364.83028967385,0.5678032688209401
cosmx_bcc_spot_0000072306,-432709.13108814997,83734.67119876473,0.4445421839239635
cosmx_bcc_spot_0000072307,-432678.56858815,84105.58786543137,2.0366118725148004e-10
cosmx_bcc_spot_0000072308,-432719.65192148334,84484.22119876472,1.3725408048644107e-15
cosmx_bcc_spot_0000072309,-432727.7801266116,84833.65196799548,9.568676563185411e-16
cosmx_bcc_spot_0000072310,-432677.937635769,85183.23072257427,1.2254422856134808e-15
cosmx_bcc_spot_0000072311,-432726.25608814997,85545.98369876473,1.4835764452244193e-15
cosmx_bcc_spot_0000072312,-432685.6519214833,85917.75453209807,1.6654240546317682e-15
cosmx_bcc_spot_0000072313,-432698.96564697346,86249.18590464709,1.4816991061095352e-15
cosmx_bcc_spot_0000072314,-432683.06858815,86544.75453209803,1.396230527938404e-15
cosmx_bcc_spot_0000072570,-432421.329570299,33096.71644478606,1.3085252172019345e-15
cosmx_bcc_spot_0000072571,-432261.1629036323,33422.0497781194,1.0557190751512413e-15
cosmx_bcc_spot_0000072572,-432309.4962369657,33835.96644478608,1.694835203346011e-15
