,Bcell,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Neutrophil,Normal.Kerat,Pericyte,PlasmaCell,Tcell
cosmx_bcc_spot_0000069889,5.743378701880967e-13,0.888278677420733,8.206153161184867e-08,1.8228609558935373e-15,0.0012968537315245577,2.1611236672380453e-09,1.252341221386827e-08,0.06455819143457332,0.016601527251237442,0.02926453235304029,1.2106224771745938e-07
cosmx_bcc_spot_0000069890,1.7666607161852573e-15,0.7560096894413306,3.517762931715594e-15,0.1481461816867628,3.592742813413081e-15,1.7666607161852573e-15,1.810555040303705e-14,0.032937841558412874,0.03263906312010982,0.03026722419334353,1.1398065618256479e-14
cosmx_bcc_spot_0000069891,1.843965633627235e-15,0.7341511179954067,0.01810920780689516,0.13020300996266143,2.3819775873449396e-09,1.843965633627235e-15,2.934445898301674e-06,0.05390134686211054,0.04400830402605843,0.019175367997296845,0.00044870852169132206
cosmx_bcc_spot_0000070123,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,9.86162389540289e-16,0.9999999999999901,9.86162389540289e-16
cosmx_bcc_spot_0000070124,4.713145830469768e-05,1.7827422058705185e-15,0.48917984725329583,0.2615747301077769,1.1927855112782854e-12,0.21954315121420448,1.7827422058705185e-15,0.002702905113271306,2.4195528102431554e-06,0.02694926117497644,5.541241637214072e-07
cosmx_bcc_spot_0000070125,1.6895907599217432e-12,1.4346942797327078e-15,1.4346942797327078e-15,0.055858188481120244,1.4346942797327078e-15,0.1962006571202199,1.4346942797327078e-15,1.4346942797327078e-15,1.4346942797327078e-15,0.7479411542873239,1.0963779222475916e-10
cosmx_bcc_spot_0000070126,0.07394368219745268,1.790151092130836e-15,0.15848376965558636,0.09939147067955341,3.9429311418736055e-15,0.3613880270503829,0.0033874018787184348,1.790151092130836e-15,0.25803342852835087,0.038417937366574326,0.0069542826433733025
cosmx_bcc_spot_0000070127,0.007300655519898626,1.7024114802507281e-15,0.0009177709296729721,0.15617664046671048,1.62800953928067e-12,0.268482126366148,3.310255346097248e-08,2.2146877061445162e-15,0.10250915610289325,0.4646015491115991,1.2068398892185749e-05
cosmx_bcc_spot_0000070128,0.16746054234370497,7.621186969278879e-09,0.0012293011133418534,0.3441258222069847,0.2745716492295338,0.1914712153796127,0.014028289553255946,1.8883148851577e-15,1.2399094246207631e-12,0.0071131722448110595,3.0632624831370506e-10
cosmx_bcc_spot_0000070131,3.4107175966223623e-10,6.196423330786412e-09,0.010082378699432506,0.5887678027805467,0.3246389115315625,1.8909346357723754e-15,0.025607797439399577,9.151335420952642e-14,0.029875208115532802,0.021027894868329913,2.760724599269196e-11
cosmx_bcc_spot_0000070146,1.662177353859539e-15,0.06670863480153968,1.662177353859539e-15,0.902785281882133,1.662177353859539e-15,1.662177353859539e-15,9.684894150452481e-14,1.662177353859539e-15,1.662177353859539e-15,0.030506083316218555,1.662177353859539e-15
cosmx_bcc_spot_0000070147,1.7118976530798963e-15,0.19210109277548493,1.7118976530798963e-15,0.7717169881955014,1.7118976530798963e-15,1.7118976530798963e-15,1.7118976530798963e-15,2.076455320785786e-14,1.7118976530798963e-15,0.0361819190289808,1.7118976530798963e-15
cosmx_bcc_spot_0000070148,1.352377511965164e-15,1.352377511965164e-15,1.352377511965164e-15,0.8431627154219438,1.352377511965164e-15,1.352377511965164e-15,1.352377511965164e-15,1.352377511965164e-15,1.352377511965164e-15,0.15683728457804397,1.352377511965164e-15
cosmx_bcc_spot_0000070149,1.531788304904612e-15,1.531788304904612e-15,1.531788304904612e-15,0.9982230079615984,1.531788304904612e-15,3.658947740176225e-13,1.531788304904612e-15,1.531788304904612e-15,1.1331858814700424e-09,0.0017769909048389876,1.531788304904612e-15
cosmx_bcc_spot_0000070150,1.7428377099724752e-15,0.22180945356486198,2.755015522647831e-15,0.7593341242635258,2.0300638396043076e-15,1.7428377099724752e-15,1.7428377099724752e-15,0.000936329787928158,3.4026048091128e-13,0.01792009238333228,1.7428377099724752e-15
cosmx_bcc_spot_0000070151,2.9035051354531303e-12,0.7084762948091423,1.4311516663407554e-06,0.009727620220278507,0.21625747084675906,1.8947843285988832e-15,0.0014708114043606247,0.0003097400398656411,3.488950106747124e-05,0.06372168983046646,5.219348824823476e-08
cosmx_bcc_spot_0000070152,3.5238768738892753e-07,0.7019051906048467,3.460912844767823e-07,0.00012588908923872092,0.2315026817481553,1.9120070488806675e-07,5.968054161482915e-11,1.9248048245620212e-15,2.0361863518076184e-05,0.05556904279411229,0.010875944160769717
cosmx_bcc_spot_0000070153,2.1357477640478573e-14,1.6062039225899753e-15,0.00869676271011761,0.7321936254756447,1.6062039225899753e-15,0.25611245954417455,1.6062039225899753e-15,1.6062039225899753e-15,2.5292785762157466e-10,0.0029971520171058657,1.6062039225899753e-15
cosmx_bcc_spot_0000070154,9.491092374149351e-08,1.7015026627336906e-15,1.6624817531637778e-12,0.4673623972909477,1.7015026627336906e-15,0.5267292947690161,1.588545759888828e-07,1.7015026627336906e-15,1.7015026627336906e-15,0.005908054172460664,4.0656026651680883e-13
cosmx_bcc_spot_0000070155,4.4493866136541674e-10,1.6910450615934125e-15,4.8868781124097105e-12,0.36092681005597943,1.6910450615934125e-15,0.6094017779694834,1.6910450615934125e-15,1.6910450615934125e-15,1.6910450615934125e-15,0.029671411524701378,1.6910450615934125e-15
cosmx_bcc_spot_0000070156,1.638999802879508e-15,0.20069752933748103,1.638999802879508e-15,0.6790023275458729,1.9350067258161312e-09,0.0866986570791984,1.638999802879508e-15,0.03360148410243093,1.638999802879508e-15,1.638999802879508e-15,1.638999802879508e-15
cosmx_bcc_spot_0000070157,4.617723421009233e-11,0.3450198498869622,4.502265300340919e-09,0.22172789360523198,0.02482852136398142,0.39932097650165516,1.7605407754865624e-15,8.932448013037664e-09,4.024059484769395e-12,0.009102745157250815,1.7605407754865624e-15
cosmx_bcc_spot_0000070158,3.0513915747579455e-05,0.8499818817555396,1.9005395864334076e-08,1.8377903560084326e-15,0.09355600801301098,0.009329590191419143,1.8377903560084326e-15,1.7727404412720776e-13,0.029225205106016536,0.017876063861266302,7.181514234186299e-07
cosmx_bcc_spot_0000070159,0.0029319090748844098,0.5335354911286178,2.381648769640592e-05,1.8955449714850897e-15,0.3116438579066569,0.1177286151874265,0.0002593651609185671,1.8955449714850897e-15,4.050586052921969e-06,0.033872846879267726,4.758847483329863e-08
cosmx_bcc_spot_0000070160,2.34888563987109e-05,0.797996001848297,7.067125378209592e-08,1.9642241909114517e-15,0.1740490679380876,2.7358690763487375e-13,0.003387503825357965,4.993311754144065e-10,1.0278588583936776e-07,0.024543763452826044,1.2228624815883442e-10
cosmx_bcc_spot_0000070161,1.5810193009552364e-05,0.8655542304833366,8.499545630777034e-07,0.00469355353596772,0.07672003347188183,1.3605298040538005e-10,0.0026669806476477416,1.7410856548690584e-12,0.016545117617672314,0.03380321129464799,2.1266347946512675e-07
cosmx_bcc_spot_0000070162,2.8554014214575244e-07,0.7728058241696034,5.989806385119649e-06,1.9514881944983338e-15,0.16568179011779602,9.898583071829036e-15,0.0036425966198023628,0.0032764667421948533,0.010940385074209167,0.04364666192743757,2.417512506871908e-12
cosmx_bcc_spot_0000070163,5.032839439084844e-06,0.7827824979310347,0.006674744166716487,1.0846987649166188e-06,0.1601975691681187,1.636242519436471e-13,6.267185350323183e-08,2.0463986960088917e-15,0.0282339132653746,0.021777549237080373,0.0003275460214520354
cosmx_bcc_spot_0000070164,5.1372583164230014e-09,1.7964988025292574e-15,0.21629477091163257,0.5633773203060186,2.1190119368705412e-15,0.21935113112680377,1.7964988025292574e-15,1.7964988025292574e-15,3.0850719910414424e-06,0.0009736874462860335,1.87093369571598e-15
cosmx_bcc_spot_0000070165,0.0013823733999995802,1.8014979752583793e-15,0.14270431932343977,0.4548359165876465,5.759192855244505e-09,0.3898191960501654,1.8014979752583793e-15,1.8014979752583793e-15,0.004390167664733583,0.006867966770114818,5.4444702242208284e-08
cosmx_bcc_spot_0000070166,1.5155192197137997e-15,1.4498387742864439e-15,1.913245475907484e-12,0.024251141420115543,1.4498387742864439e-15,0.1996789831829923,1.4498387742864439e-15,1.4498387742864439e-15,1.7839184291426986e-06,0.7760680914764679,7.465104374395672e-14
cosmx_bcc_spot_0000070167,3.750486809503442e-06,1.8316395423841605e-15,0.266734473265634,0.5192098945574214,2.4401155335782238e-08,0.07206013489072638,1.8316395423841605e-15,1.8316395423841605e-15,0.10814818274547884,0.033843539247243544,4.0552549518965596e-10
cosmx_bcc_spot_0000070168,1.2942874150939707e-15,1.2942874150939707e-15,1.2942874150939707e-15,0.1618207243859372,1.2942874150939707e-15,1.2942874150939707e-15,1.2942874150939707e-15,1.2942874150939707e-15,0.05342976106345205,0.7847495145506004,1.2942874150939707e-15
cosmx_bcc_spot_0000070284,8.211386395114397e-11,0.809747981701383,0.02078477605827146,0.09695391735337527,0.0010301148194498677,1.987325319194898e-15,3.922880623068857e-12,1.987325319194898e-15,0.0038168784741240153,0.0660859775413706,0.0015803539659849303
cosmx_bcc_spot_0000070285,3.1326579019080054e-08,0.6526953697524293,0.00037766056398580997,1.0085709710456257e-06,0.22016719384955574,5.848986207235978e-13,9.181877439090163e-06,1.97669657734475e-15,1.3401447442456647e-09,0.1260660353451796,0.0006835173731289149
cosmx_bcc_spot_0000070286,2.182770433494068e-08,0.2521231369035426,2.3080919412102327e-07,0.7077525191852068,0.0003989217584871602,1.1401592693406726e-08,3.438991936396372e-13,1.8813912518964466e-15,3.368223533297645e-12,0.03776644244116334,0.0019587156693947295
cosmx_bcc_spot_0000070287,2.2328092997229378e-08,0.4949901056672544,2.216604625071112e-07,0.30880710221013963,6.833942456610515e-06,0.00047468113751160753,0.0016049400084010633,0.006019689078875769,5.266220530307431e-13,0.06979281242495691,0.11830359154132172
cosmx_bcc_spot_0000070288,2.764964056877326e-09,0.19799998500271213,3.469233601586362e-09,0.7743467895224382,8.204057416494021e-08,0.00819077219817383,3.6149598642283644e-09,1.829163110317192e-15,1.829163110317192e-15,0.019462361384268663,2.671798992980344e-12
cosmx_bcc_spot_0000070289,2.693252583739566e-10,0.4909487413755859,0.00013572028337108697,0.4314681916103667,0.0058413231357201095,1.9831357724221742e-15,2.7085028896418257e-05,1.9831357724221742e-15,8.670259997847733e-08,0.07157805193291414,7.996612164369148e-07
cosmx_bcc_spot_0000070290,3.753612682326765e-10,0.09382931480835818,2.2996408521736654e-06,0.565764671896164,4.0070913344239826e-13,0.12018192727588334,1.7727489758826595e-15,1.7727489758826595e-15,2.438504626235743e-08,0.22022176161785437,7.594502299022117e-14
cosmx_bcc_spot_0000070291,6.360164362204711e-11,1.7549843841699306e-15,0.1127623054668712,0.7447391914719148,1.7549843841699306e-15,0.13756698420650357,7.026356175184236e-10,1.7549843841699306e-15,1.4908828116036316e-05,0.004916609257446149,2.9058502334783047e-12
cosmx_bcc_spot_0000070292,1.944479849894798e-09,0.7893666205819757,2.8776151597090285e-07,0.007230228238532579,0.07941898289810535,0.014381960727163414,0.007556371822193228,0.03557812179140499,1.8732941893043652e-08,0.06646689717215491,5.083295321614097e-07
cosmx_bcc_spot_0000070293,2.7503221946354e-15,0.9150945675318082,6.8999328133968396e-12,1.846539011513248e-15,0.0011295087809312042,4.683189989530938e-11,0.0001377607432916259,0.03724125878415234,4.472461006355882e-12,0.04639690404990355,5.170411318937777e-11
cosmx_bcc_spot_0000070294,1.7221439247942098e-15,0.9319739225594965,2.5698988743235796e-14,0.015820682882998906,2.957146177439608e-10,9.089477916715035e-13,1.7221439247942098e-15,0.02099799639140442,1.3405971139812107e-08,0.03120738446347117,4.805378989463812e-15
cosmx_bcc_spot_0000070295,8.77697429301356e-14,0.8518503735094791,1.8397275608176547e-09,0.031268390857439564,5.246348175064553e-06,0.0334503829925705,1.8107637597207905e-15,0.041217665829065546,1.1741294371294898e-05,0.04144225655586662,0.0007539407732149439
cosmx_bcc_spot_0000070550,9.378046568129776e-16,9.378046568129776e-16,9.378046568129776e-16,0.24511463708516926,9.378046568129776e-16,9.378046568129776e-16,9.378046568129776e-16,9.378046568129776e-16,9.378046568129776e-16,0.7548853629148223,9.378046568129776e-16
cosmx_bcc_spot_0000070551,9.674689454322706e-16,9.674689454322706e-16,9.674689454322706e-16,0.04358098055074234,9.674689454322706e-16,9.674689454322706e-16,9.674689454322706e-16,9.674689454322706e-16,9.674689454322706e-16,0.956419019449249,9.674689454322706e-16
cosmx_bcc_spot_0000070552,1.1260591787358697e-15,1.1260591787358697e-15,1.1260591787358697e-15,0.2459569538231498,1.1260591787358697e-15,1.1260591787358697e-15,1.1260591787358697e-15,1.1260591787358697e-15,1.1260591787358697e-15,0.75404304617684,1.1260591787358697e-15
cosmx_bcc_spot_0000070553,9.861965366447122e-16,9.861965366447122e-16,9.861965366447122e-16,0.0601165283073239,9.861965366447122e-16,9.861965366447122e-16,9.861965366447122e-16,9.861965366447122e-16,9.861965366447122e-16,0.9398834716926672,9.861965366447122e-16
cosmx_bcc_spot_0000070554,4.31598098531127e-15,1.5964812448496694e-15,1.5964812448496694e-15,0.8331694686647205,1.5964812448496694e-15,0.0002793642482115898,1.5964812448496694e-15,1.5964812448496694e-15,1.5964812448496694e-15,0.16655116708705237,1.5964812448496694e-15
cosmx_bcc_spot_0000070555,4.9457032174096345e-05,0.30717433984175113,0.0002389120919415324,0.4759196817208797,0.13270925578217332,0.03502990119184509,1.9194349799831152e-15,1.9194349799831152e-15,3.9338147178857167e-07,0.04887711867956052,9.402781989898649e-07
cosmx_bcc_spot_0000070556,4.972442081448971e-05,0.416202955960378,5.88636729407779e-05,0.14216668649026168,0.21472963067749776,0.09818103110857405,1.0141501959832408e-09,1.8612137709329608e-15,1.4245632474234805e-06,0.04735862725373615,0.08125105483839765
cosmx_bcc_spot_0000070557,2.3400931243915105e-15,1.5969663257661723e-15,4.690628197939981e-15,0.41686813402524614,1.5969663257661723e-15,0.5682912665904243,1.5969663257661723e-15,1.5969663257661723e-15,1.5969663257661723e-15,0.01484059938431257,1.5969663257661723e-15
cosmx_bcc_spot_0000070558,1.3148990817013336e-05,0.11522502540386324,6.761758460069994e-06,0.541101484550492,0.00029051780340025123,0.29189273680526456,0.01113186488625736,1.8088107129162907e-15,6.771471525881585e-13,0.040338459647147405,1.5361913192830916e-10
cosmx_bcc_spot_0000070559,0.005158959052045068,0.37853234100959543,0.07434078963936872,0.3462690443254157,0.04663822155294327,0.12861927783890112,0.0038998281276670928,1.9425850267735064e-15,0.0012762787191477002,0.013977002993713588,0.0012882567412004016
cosmx_bcc_spot_0000070560,0.008338367964731102,0.7944143241430693,0.04505584714649627,0.0071218950159797016,0.005730938549400657,0.09980370509999399,0.0022697398464913677,1.408048057487342e-06,0.0013487260152118857,0.035864179872396124,5.086829817186931e-05
cosmx_bcc_spot_0000070561,2.9206216159805366e-09,1.7216988284077065e-15,1.7112079942763401e-12,0.6208305054048435,1.7216988284077065e-15,0.3791694484512082,1.7216988284077065e-15,1.7216988284077065e-15,1.7216988284077065e-15,4.3221342349852e-08,2.641507165746632e-13
cosmx_bcc_spot_0000070562,0.0016838383294221105,1.7369288595658366e-15,5.36338600726736e-13,0.04366490777224586,0.0004967388569670709,0.9323486357929873,1.7369288595658366e-15,1.7369288595658366e-15,1.7369288595658366e-15,0.021805879115294316,1.3253995336379208e-10
cosmx_bcc_spot_0000070563,2.603638859606778e-12,1.6689922835537678e-15,1.1357299736672414e-05,0.20893506024873804,3.976432096353626e-05,0.7240453077772107,1.6689922835537678e-15,1.6689922835537678e-15,0.043521109811159815,0.023447400539580898,1.6689922835537678e-15
cosmx_bcc_spot_0000070564,1.002021630413681e-08,0.10929368926829473,5.6059600907454585e-08,0.26167837752598977,0.08459434892199579,0.27494534148024946,1.7513692951893744e-15,3.825622364445599e-09,6.429696921462838e-12,0.2694881728912128,3.8651973606754134e-13
cosmx_bcc_spot_0000070565,0.016518684526768444,0.5475784246308132,0.004444337524656267,0.14906586182563034,0.2260377941259718,0.018660454041615357,5.478601130038322e-06,2.0008740436144746e-09,3.210029265292497e-05,0.03750818051745519,0.0001486819124321783
cosmx_bcc_spot_0000070566,0.0014813108735857634,0.39002807719444993,0.003048419558078561,0.2647439437730018,0.24694925519304062,0.06436759706278514,6.131459582813948e-08,2.5778429336566842e-06,3.1251766757199453e-09,0.029378743215029205,1.0847322950165424e-08
cosmx_bcc_spot_0000070567,6.989729538226057e-07,1.779914355785146e-15,0.5057989078921071,0.018445283798522904,2.6588583353698566e-10,0.22383382282892914,1.779914355785146e-15,1.779914355785146e-15,0.23867106932883617,0.013250216911588774,1.170556042879292e-12
cosmx_bcc_spot_0000070568,1.9492674197972902e-15,7.53207779397542e-08,0.024322366628008418,0.8765875122206813,0.09544198757621478,1.9492674197972902e-15,4.4535609763702204e-10,1.9492674197972902e-15,1.7226508232288506e-07,0.0036478855438537455,1.9479908722430367e-14
cosmx_bcc_spot_0000070569,2.7926943082603697e-11,1.776712616170833e-15,0.20596746100394236,0.343889891993425,1.776712616170833e-15,0.3833483728908607,1.776712616170833e-15,1.776712616170833e-15,0.0667942740838342,1.776712616170833e-15,1.776712616170833e-15
cosmx_bcc_spot_0000070570,0.005038718676367036,1.8740241466624337e-07,0.021831362171488424,0.7358469084765783,0.0028033521581284555,0.23447868785267942,6.079288058126835e-09,1.8780234677215716e-15,1.4036325145964238e-08,3.0097297369879817e-07,4.6217375473826505e-07
cosmx_bcc_spot_0000070571,0.13053604139524613,6.796374293687834e-10,0.2054629970248702,0.004253406591508554,0.10827429791345954,0.34896043166468155,1.8642495934097905e-15,1.8642495934097905e-15,0.1460263115768074,0.056475812382257976,1.0700771527510778e-05
cosmx_bcc_spot_0000070572,3.510284616201074e-08,1.8126181009502721e-12,0.036156792491818614,0.1890580961959145,1.8245297411914417e-10,3.562852353830453e-08,1.7144548866677486e-15,1.7144548866677486e-15,0.0332211186127881,0.7415639151805622,6.603277826934529e-09
cosmx_bcc_spot_0000070688,3.769295906023115e-11,0.6627447863105017,1.5068124406608322e-05,0.0936527686652536,0.1332390082792717,1.9795408115514713e-15,0.008686870581497986,1.9795408115514713e-15,4.3833797918794594e-12,0.1016613966356694,1.0136131856722634e-07
cosmx_bcc_spot_0000070689,2.6765584684974676e-06,0.23830250891293064,0.00033021621257034163,0.7292743894625423,2.278748502627239e-08,4.231613232459806e-07,3.0835550182926463e-15,1.8679670310509568e-15,3.74902949387493e-12,0.027663569955360717,0.004426192945564894
cosmx_bcc_spot_0000070690,1.7927615447957068e-15,0.262944102410468,1.7927615447957068e-15,0.664228073945747,3.4824908124841534e-13,1.7927615447957068e-15,1.7927615447957068e-15,1.7927615447957068e-15,2.0937238758114536e-15,0.07282782364342383,1.7927615447957068e-15
cosmx_bcc_spot_0000070691,2.0126531539674523e-11,0.5366386791371239,1.7804266603376754e-08,0.30597562437361536,0.007032733107012452,1.9610773215316764e-15,0.010238499913867818,1.9610773215316764e-15,9.282328343284738e-13,0.1394049182133983,0.0007095274296565309
cosmx_bcc_spot_0000070692,1.7409717287431863e-15,0.18111744556429632,7.336280130457233e-12,0.4501488109742632,4.871708364123578e-15,1.7409717287431863e-15,1.7409717287431863e-15,1.7409717287431863e-15,3.487952686522388e-14,0.3687337434540558,1.7409717287431863e-15
cosmx_bcc_spot_0000070693,5.231903433765438e-10,0.7818802742768759,8.273440683110182e-05,0.003096592561869954,0.019705693194114415,2.003778650351036e-15,0.005223019116584166,2.003778650351036e-15,4.277257540447061e-05,0.18996890003797812,1.3307147478288235e-08
cosmx_bcc_spot_0000070694,0.00926810878190089,0.778326407955898,9.905915221125886e-06,0.00028482951159948045,0.06751187321202,0.02652737465481729,3.3247572137978333e-07,1.9815040194884955e-15,5.932969237129373e-14,0.11806180383814677,9.363654613629975e-06
cosmx_bcc_spot_0000070695,2.205360024267398e-14,0.19594561405909336,2.0622865279554594e-08,0.3965914593560914,2.3789404921416007e-13,1.061744535483698e-12,1.7543287049594126e-15,1.7543287049594126e-15,4.780994390666201e-07,0.40746241594877886,1.1912406727199259e-08
cosmx_bcc_spot_0000070696,1.6109581810992597e-15,0.10534773751172459,1.6109581810992597e-15,0.40863684227802627,1.6109581810992597e-15,0.26360863617460933,1.6109581810992597e-15,0.016778540052833028,1.6109581810992597e-15,0.2056282439827969,1.6109581810992597e-15
cosmx_bcc_spot_0000070697,1.861356221308859e-15,0.8663471526265049,2.1086739134217474e-08,1.0515082461042014e-06,0.019640989407518804,8.354047405002755e-12,7.333517067839512e-10,0.05116048155784758,3.9262010414426554e-08,0.0628502625735449,1.2358807335731963e-09
cosmx_bcc_spot_0000070698,1.6301234345685753e-06,0.8526886165950908,0.00025403299972148166,0.06239878584891624,0.0008605228401189012,0.01380429399665769,0.0038034638041905475,0.012434558431492635,5.387770631555403e-07,0.0537080217153151,4.553486799906359e-05
cosmx_bcc_spot_0000070699,2.739229968668339e-09,0.8049486070013914,3.361394621936207e-11,0.05081928391515963,5.530440004742853e-06,0.07287225700305061,0.0024636619108444713,0.020728392980360066,1.840464530872642e-15,0.041475953752188564,0.0066863102241546775
cosmx_bcc_spot_0000070954,1.7756803842682132e-15,0.2828209960904679,1.7756803842682132e-15,0.6052090496648614,1.7756803842682132e-15,1.7756803842682132e-15,1.381155500563112e-13,1.7756803842682132e-15,1.7756803842682132e-15,0.11196995424452008,1.7756803842682132e-15
cosmx_bcc_spot_0000070955,1.2928334186736863e-15,1.2928334186736863e-15,1.2928334186736863e-15,0.8921897065544738,1.2928334186736863e-15,1.2928334186736863e-15,1.2928334186736863e-15,1.2928334186736863e-15,1.2928334186736863e-15,0.10781029344551438,1.2928334186736863e-15
cosmx_bcc_spot_0000070956,1.039788467835057e-15,1.039788467835057e-15,1.039788467835057e-15,0.09211132508869009,1.039788467835057e-15,1.039788467835057e-15,1.039788467835057e-15,1.039788467835057e-15,1.039788467835057e-15,0.9078886749113005,1.039788467835057e-15
cosmx_bcc_spot_0000070957,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,7.954048589079445e-16,0.999999999999992,7.954048589079445e-16
cosmx_bcc_spot_0000070958,1.4828894701378008e-15,1.4828894701378008e-15,1.4828894701378008e-15,0.6680779471803742,1.4828894701378008e-15,0.07445096067561104,1.4828894701378008e-15,1.4828894701378008e-15,1.4828894701378008e-15,0.25747109214400277,1.4828894701378008e-15
cosmx_bcc_spot_0000070959,1.7002680842319327e-15,1.7002680842319327e-15,1.7002680842319327e-15,0.947550454112859,3.369025594272363e-13,1.7002680842319327e-15,1.7002680842319327e-15,1.7002680842319327e-15,1.7002680842319327e-15,0.05244954588679045,1.7002680842319327e-15
cosmx_bcc_spot_0000070960,1.1012754445603706e-08,0.4334562461572195,0.00901485065867115,0.05173158825964376,0.4053438624472127,2.0362550572189886e-15,0.019323227701594507,0.00018315844643738378,1.6146583095677246e-07,0.08031052449368582,0.0006363693569476029
cosmx_bcc_spot_0000070961,0.014377416270825777,0.5315558272205486,0.014825785062357773,0.2490119780628533,0.06989698978230353,4.132978345815875e-07,0.0009344199830752819,2.015450274882445e-15,4.848531150010579e-10,0.05694770542409718,0.06244946441124884
cosmx_bcc_spot_0000070962,0.02243450951817607,0.733529631587861,0.00034320816777056004,5.82635159684208e-06,0.14648356271534305,3.215424372122328e-08,0.006488231008635649,2.049448487360796e-15,1.6556502713606615e-10,0.03818416438772723,0.05253083394307862
cosmx_bcc_spot_0000070963,0.04226506066442108,0.7341205673564278,0.011721398813019259,0.007906287592812119,0.13156415386699102,6.356831946994448e-05,0.01034948490808266,1.9227280029157404e-10,1.0453096159487188e-06,0.03844081138559361,0.023567621591293844
cosmx_bcc_spot_0000070964,0.004024197783774088,0.5079094127898957,0.0012257010241413194,0.2818147861773503,0.08351629878445425,1.2671700818111905e-07,0.0032702372088098224,0.0005221901687639697,7.628241504335606e-06,0.03340628329601564,0.08430313780828233
cosmx_bcc_spot_0000070965,1.5547733346185731e-15,1.5547733346185731e-15,1.5547733346185731e-15,0.05057262966290816,1.5547733346185731e-15,0.6516849238159587,1.5547733346185731e-15,1.5547733346185731e-15,1.5547733346185731e-15,0.2977424465211206,1.5547733346185731e-15
cosmx_bcc_spot_0000071090,4.315633930192236e-07,0.43448368672794985,3.275237212823433e-11,0.02811167505669964,0.46426785190073633,2.0578449471024735e-15,0.03208038664798082,0.040869692187247154,0.00018623776181774294,2.0578449471024735e-15,3.8121418910650126e-08
cosmx_bcc_spot_0000071091,3.528423311420941e-10,0.48573489805894,0.008288141423405606,0.00010353218285958954,0.4462555280805655,2.03977973093902e-15,0.021579658025861776,1.8760282753366963e-13,0.007459596707087268,0.028629250727849748,0.0019493944403985689
cosmx_bcc_spot_0000071092,8.607535973066368e-10,0.11229013175714415,0.00018961815575023905,0.8823122350006312,5.330086713543468e-13,2.8889133074677526e-09,1.854744560015472e-15,1.854744560015472e-15,0.005208009152151111,5.47081081545748e-12,2.1786488040180676e-09
cosmx_bcc_spot_0000071093,1.4116716021510654e-11,1.6966142428419181e-15,0.010209348657237676,0.6904216880295991,1.6966142428419181e-15,0.1854108875917382,1.6966142428419181e-15,1.6966142428419181e-15,1.4204384370258183e-08,0.11395806150291532,1.6966142428419181e-15
cosmx_bcc_spot_0000071094,4.774602706842578e-12,0.7003353894533998,0.0010014012248078172,0.17608437250816694,0.0016673594075521014,2.030563939618387e-15,0.0018307326811879009,2.030563939618387e-15,0.050329242788678286,0.06284858230951144,0.005902919621917002
cosmx_bcc_spot_0000071095,4.9097028344912024e-14,0.2931285193452638,1.7053350447442195e-11,0.5418398593432292,2.7238383992462172e-12,1.1862702454722902e-13,1.827068913617615e-15,1.827068913617615e-15,1.827068913617615e-15,0.16503162128943258,2.12399922352359e-12
cosmx_bcc_spot_0000071096,6.641304156780528e-09,0.6054916128210911,0.016870926164504405,0.041935345628374,0.094647248910903,1.9575184708467252e-15,0.0003736311648832877,8.32163480703599e-12,0.022313034207296058,0.15882785451173914,0.05954033994158148
cosmx_bcc_spot_0000071097,3.726826226882176e-12,0.2299558614285628,1.5297340516535863e-05,0.3866669443917458,0.008305407319858566,1.88528669279052e-15,1.9113387458732337e-09,1.88528669279052e-15,5.228863652217178e-06,0.37505033858420084,9.201563935408338e-07
cosmx_bcc_spot_0000071098,0.0421983264106698,0.6288869863577495,0.08730063011414559,0.0262475552459339,0.03371587875822606,0.01743628783643315,0.0003407083240435844,2.0270439866310705e-15,0.0006056000213175631,0.1631462035980353,0.00012182333344348454
cosmx_bcc_spot_0000071099,3.618607376210952e-15,1.577666611743043e-15,4.444065640502118e-15,0.2083459788317521,1.577666611743043e-15,0.008445143863121207,1.577666611743043e-15,1.577666611743043e-15,1.2752571270188287e-12,0.7832088773038355,1.577666611743043e-15
cosmx_bcc_spot_0000071100,1.5885793149305712e-15,1.5885793149305712e-15,1.5885793149305712e-15,0.15315084884070962,1.5885793149305712e-15,0.23165307846651556,1.5885793149305712e-15,1.5885793149305712e-15,1.5885793149305712e-15,0.6151960726927377,2.6015999795958855e-14
cosmx_bcc_spot_0000071101,5.871993699935614e-12,0.2084438700291731,0.00046751948982254495,0.4505981922241181,0.01983127235577518,0.2269310381887329,6.299100126441656e-10,0.03132785479480401,0.011318379544491098,0.051081860510472234,1.2226828739750466e-08
cosmx_bcc_spot_0000071102,2.042293262620278e-08,0.5336789094140917,0.00026000779229113117,0.3067228304888884,5.4930393423202535e-05,0.08435567163307314,1.0602396128358394e-10,0.037983044900976454,4.851300579949092e-09,0.021436618012735782,0.015507961984262885
