,x,y,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000067097,-114463.85659712902,-3405.2486247372362,0.7,0.0,0.0
cosmx_bcc_xdonor_spot_0000067098,-114452.506597129,-3174.165291403904,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000067099,-114459.21114258356,-2804.1577156463286,0.7727272727272727,0.0,0.0
cosmx_bcc_xdonor_spot_0000067100,-114415.506597129,-2476.9986247372367,0.9166666666666666,0.0,0.0833333333333333
cosmx_bcc_xdonor_spot_0000067101,-114396.39945427187,-2180.9629104515225,0.8571428571428571,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000067103,-114379.08993046235,-1400.5819580705702,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000067105,-114508.95185530715,-611.8266882167751,0.0909090909090909,0.8181818181818182,0.0
cosmx_bcc_xdonor_spot_0000067106,-114507.62138112496,-334.471994564729,0.625,0.0625,0.0
cosmx_bcc_xdonor_spot_0000067107,-114515.62138112496,38.18609367056514,0.8823529411764706,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000067108,-114498.62138112496,388.18609367056496,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067109,-114506.04995255354,717.3583625781282,0.9285714285714286,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000067110,-114516.62138112496,1107.2869340066986,0.9285714285714286,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000067111,-114490.44491053672,1444.6566819058582,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000067112,-114508.95471445829,1803.51550543527,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067113,-114501.3547144583,2159.51550543527,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067114,-114505.62138112496,2483.21550543527,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067115,-114506.42138112496,2867.71550543527,0.0666666666666666,0.4666666666666667,0.4666666666666667
cosmx_bcc_xdonor_spot_0000067116,-114507.88804779162,3233.0488387686037,0.0,0.1333333333333333,0.8666666666666667
cosmx_bcc_xdonor_spot_0000067117,-114454.37203494945,3584.44757052153,0.0,0.2,0.75
cosmx_bcc_xdonor_spot_0000067118,-114434.73303360153,3931.127911469856,0.0,0.1379310344827586,0.8275862068965517
cosmx_bcc_xdonor_spot_0000067119,-114419.04768877401,4282.24213560779,0.0,0.0,0.9375
cosmx_bcc_xdonor_spot_0000067120,-114417.48720490297,4626.808667865851,0.4838709677419355,0.0,0.4838709677419355
cosmx_bcc_xdonor_spot_0000067121,-114411.49165429118,4975.3692907802,0.5517241379310345,0.0689655172413793,0.3103448275862069
cosmx_bcc_xdonor_spot_0000067122,-114434.48935544062,5352.346302274453,0.2666666666666666,0.1666666666666666,0.5333333333333333
cosmx_bcc_xdonor_spot_0000067123,-114444.2893554406,5690.3796356077855,0.9666666666666668,0.0,0.0333333333333333
cosmx_bcc_xdonor_spot_0000067124,-114427.1300058471,6063.508903900468,0.926829268292683,0.0,0.048780487804878
cosmx_bcc_xdonor_spot_0000067125,-114430.551721032,6383.421571091657,0.4516129032258064,0.1612903225806451,0.3225806451612903
cosmx_bcc_xdonor_spot_0000067126,-114436.47532035295,6712.784898765683,0.0,0.3157894736842105,0.6842105263157895
cosmx_bcc_xdonor_spot_0000067297,-114107.88243430469,-38456.3788554573,0.5,0.1666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000067298,-114130.09076763803,-38126.3788554573,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067299,-114076.5778366035,-37838.10299338833,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067300,-114070.59812057922,-37490.79062016318,0.9411764705882352,0.0,0.0
cosmx_bcc_xdonor_spot_0000067301,-114115.41141981192,-37116.98755110947,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067302,-114161.51707528632,-36831.890812066464,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000067303,-114027.84696331028,-36467.14199801207,0.1818181818181818,0.6363636363636364,0.0909090909090909
cosmx_bcc_xdonor_spot_0000067304,-114099.90916426724,-36042.467356863744,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067305,-114101.61969058306,-35748.49164836172,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067307,-114060.66135724972,-34961.24805861813,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067308,-114073.85498470071,-34645.06178410833,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067309,-114114.74469058299,-34364.7897252848,0.75,0.25,0.0
cosmx_bcc_xdonor_spot_0000067310,-114138.93219058303,-33918.7272252848,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067311,-114121.78635724972,-33584.74805861813,0.9047619047619048,0.0,0.0
cosmx_bcc_xdonor_spot_0000067312,-114125.01442742515,-33245.046304232164,0.7894736842105263,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000067313,-114071.69111915445,-32920.62901099908,0.3571428571428571,0.3571428571428571,0.0
cosmx_bcc_xdonor_spot_0000067314,-114084.3419128052,-32628.414725284798,0.0,0.4444444444444444,0.2222222222222222
cosmx_bcc_xdonor_spot_0000067326,-113981.05093726143,-28218.418781213164,0.0,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000067327,-114129.89448781674,-27906.379623919915,0.0666666666666666,0.6,0.2666666666666666
cosmx_bcc_xdonor_spot_0000067328,-114072.16593712712,-27548.80611623346,0.1333333333333333,0.5333333333333333,0.1333333333333333
cosmx_bcc_xdonor_spot_0000067329,-114069.13194129795,-27208.562157264125,0.0952380952380952,0.2857142857142857,0.2857142857142857
cosmx_bcc_xdonor_spot_0000067330,-114078.03499511567,-26876.05269572356,0.0833333333333333,0.4166666666666667,0.0833333333333333
cosmx_bcc_xdonor_spot_0000067331,-114060.03499511565,-26520.830473501344,0.0,0.3333333333333333,0.5555555555555556
cosmx_bcc_xdonor_spot_0000067332,-114071.94867263,-26182.161138027597,0.0,0.5,0.375
cosmx_bcc_xdonor_spot_0000067333,-114132.09329215581,-25837.506334174865,0.0,0.55,0.4
cosmx_bcc_xdonor_spot_0000067334,-114069.69739156471,-25479.171899015037,0.2857142857142857,0.5714285714285714,0.1428571428571428
cosmx_bcc_xdonor_spot_0000067335,-114206.064705173,-25044.986464939695,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067336,-114091.0168791386,-24732.68620341003,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067337,-114114.43039516552,-24401.75597330282,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067338,-114141.24526072857,-24151.04202049525,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067396,-113997.88159712902,-3458.24862473724,0.25,0.125,0.0
cosmx_bcc_xdonor_spot_0000067397,-114036.08993046235,-3189.3319580705684,0.25,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000067399,-114113.85659712902,-2406.348624737235,0.8,0.0,0.0
cosmx_bcc_xdonor_spot_0000067401,-114084.10275097516,-1683.2486247372362,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000067402,-114105.50659712902,-1387.24862473724,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067403,-114054.43841531083,-1006.8849883735992,0.7272727272727273,0.0,0.0
cosmx_bcc_xdonor_spot_0000067416,-114118.83935544065,3692.92963560779,0.0,0.0,0.75
cosmx_bcc_xdonor_spot_0000067417,-114051.222688774,3956.579635607789,0.0,0.25,0.75
cosmx_bcc_xdonor_spot_0000067418,-114076.75602210728,4297.21296894112,0.0333333333333333,0.4333333333333333,0.4666666666666667
cosmx_bcc_xdonor_spot_0000067419,-114083.00333393522,4642.034474317464,0.4193548387096774,0.1935483870967742,0.3870967741935484
cosmx_bcc_xdonor_spot_0000067420,-114077.00333393522,4970.873183994882,0.4193548387096774,0.0967741935483871,0.4838709677419355
cosmx_bcc_xdonor_spot_0000067421,-114037.79305914433,5342.642598570749,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067422,-114082.61623716104,5687.22802270456,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067423,-114104.92268877395,6044.3224927506435,0.5357142857142857,0.0357142857142857,0.4285714285714285
cosmx_bcc_xdonor_spot_0000067424,-114115.92268877398,6442.861453789606,0.0,0.1818181818181818,0.7272727272727273
cosmx_bcc_xdonor_spot_0000067425,-114074.01528136655,6760.124080052231,0.037037037037037,0.4814814814814814,0.1481481481481481
cosmx_bcc_xdonor_spot_0000067426,-114052.972688774,7118.9296356077875,0.9,0.0,0.0
cosmx_bcc_xdonor_spot_0000067427,-114162.12268877398,7415.179635607788,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067596,-113741.04910097136,-38581.8788554573,0.3333333333333333,0.5,0.0
cosmx_bcc_xdonor_spot_0000067598,-113779.11576763804,-37822.3788554573,0.7333333333333333,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000067599,-113783.78719620947,-37427.8788554573,0.8571428571428571,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000067600,-113789.51576763803,-37184.7788554573,0.9,0.0,0.1
cosmx_bcc_xdonor_spot_0000067601,-113715.99513383159,-36740.02694055575,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067602,-113668.68219058303,-36480.5397252848,0.8125,0.125,0.0
cosmx_bcc_xdonor_spot_0000067603,-113688.2308016941,-36032.97028084035,0.3333333333333333,0.5555555555555556,0.1111111111111111
cosmx_bcc_xdonor_spot_0000067604,-113677.78635724966,-35713.08139195146,0.1666666666666666,0.6666666666666666,0.1666666666666666
cosmx_bcc_xdonor_spot_0000067605,-113714.71969058299,-35410.8147252848,0.0,0.8,0.0
cosmx_bcc_xdonor_spot_0000067606,-113746.86969058306,-34978.271868141936,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067607,-113715.08743251854,-34649.76956399447,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067608,-113767.319690583,-34322.614725284795,0.4,0.6,0.0
cosmx_bcc_xdonor_spot_0000067609,-113772.83397629728,-33932.70043957051,0.2857142857142857,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000067611,-113730.119690583,-33229.323816193886,0.0,0.5454545454545454,0.1818181818181818
cosmx_bcc_xdonor_spot_0000067612,-113729.27353673686,-32927.49164836172,0.0,0.3846153846153846,0.0769230769230769
cosmx_bcc_xdonor_spot_0000067613,-113717.119690583,-32631.614725284802,0.0,0.6,0.2
cosmx_bcc_xdonor_spot_0000067624,-113724.79700357243,-28656.32801443416,0.2142857142857142,0.6428571428571429,0.0714285714285714
cosmx_bcc_xdonor_spot_0000067625,-113724.80890833434,-28278.518490624632,0.1666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000067626,-113695.025575001,-27880.4851572913,0.1,0.6,0.1
cosmx_bcc_xdonor_spot_0000067627,-113711.39224166767,-27591.2851572913,0.0666666666666666,0.3333333333333333,0.0666666666666666
cosmx_bcc_xdonor_spot_0000067628,-113710.91076018618,-27208.98145358761,0.1111111111111111,0.5555555555555556,0.1481481481481481
cosmx_bcc_xdonor_spot_0000067629,-113718.39224166767,-26876.06015729131,0.0833333333333333,0.3333333333333333,0.125
cosmx_bcc_xdonor_spot_0000067630,-113715.11446388988,-26530.518490624632,0.1111111111111111,0.2222222222222222,0.4444444444444444
cosmx_bcc_xdonor_spot_0000067631,-113717.100575001,-26137.591407291322,0.0,0.375,0.25
cosmx_bcc_xdonor_spot_0000067632,-113698.99830227373,-25823.45788456403,0.0,0.5909090909090909,0.2272727272727272
cosmx_bcc_xdonor_spot_0000067633,-113756.28113055654,-25413.129601735745,0.0,0.6666666666666666,0.2777777777777778
cosmx_bcc_xdonor_spot_0000067694,-113738.41044328285,-3822.8640093526215,0.7692307692307693,0.0,0.0
cosmx_bcc_xdonor_spot_0000067695,-113734.21114258356,-3511.612261100876,0.5454545454545454,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000067696,-113723.82802570044,-3183.058148546762,0.3333333333333333,0.0476190476190476,0.0
cosmx_bcc_xdonor_spot_0000067697,-113695.006597129,-2877.8319580705715,0.4166666666666667,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000067701,-113702.82802570044,-1411.8200533086658,0.8571428571428571,0.0,0.0
cosmx_bcc_xdonor_spot_0000067702,-113700.98386985628,-1018.6122611008731,0.9090909090909092,0.0,0.0
cosmx_bcc_xdonor_spot_0000067703,-113747.656597129,-756.6486247372352,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067706,-113619.67468528,506.96090191881,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067707,-113635.01218528,724.27340191881,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067708,-113628.9837761891,1100.5972655551736,0.8181818181818182,0.1818181818181818,0.0
cosmx_bcc_xdonor_spot_0000067709,-113628.50325670857,1472.8180447759528,0.1428571428571428,0.7142857142857143,0.1428571428571428
cosmx_bcc_xdonor_spot_0000067710,-113636.69006989538,1801.8070557649637,0.0,0.6923076923076923,0.3076923076923077
cosmx_bcc_xdonor_spot_0000067711,-113636.69968528,2154.83590191881,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000067712,-113609.17468528,2501.56090191881,0.0,0.1,0.9
cosmx_bcc_xdonor_spot_0000067713,-113617.62013982545,2860.779083736992,0.0,0.0909090909090909,0.9090909090909092
cosmx_bcc_xdonor_spot_0000067714,-113612.40801861332,3161.96090191881,0.0,0.1111111111111111,0.7777777777777778
cosmx_bcc_xdonor_spot_0000067715,-113627.51912972443,3545.738679696588,0.2222222222222222,0.2222222222222222,0.5555555555555556
cosmx_bcc_xdonor_spot_0000067716,-113614.67468528,3932.5609019188096,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000067717,-113629.64611385143,4303.960901918808,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000067718,-113646.19968528,4575.96090191881,0.875,0.0,0.0
cosmx_bcc_xdonor_spot_0000067900,-113416.91969058299,-36679.71472528479,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000067901,-113397.88159534495,-36431.509963380035,0.8095238095238095,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000067902,-113366.81969058304,-36089.7647252848,0.0,0.65,0.25
cosmx_bcc_xdonor_spot_0000067903,-113325.41969058305,-35750.21472528479,0.05,0.75,0.1
cosmx_bcc_xdonor_spot_0000067905,-113368.11969058299,-34977.12901099908,0.5714285714285714,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000067906,-113449.00857947188,-34679.52583639591,0.6666666666666666,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000067908,-113321.38635724969,-33938.48139195146,0.0,0.4666666666666667,0.2
cosmx_bcc_xdonor_spot_0000067910,-113420.54826201157,-33303.4147252848,0.1428571428571428,0.2857142857142857,0.2857142857142857
cosmx_bcc_xdonor_spot_0000067912,-113328.61969058299,-32637.581391951466,0.3333333333333333,0.0,0.1666666666666666
cosmx_bcc_xdonor_spot_0000067923,-113420.08921136464,-28569.048793654936,0.0,0.6363636363636364,0.0
cosmx_bcc_xdonor_spot_0000067924,-113382.96086911864,-28305.39103964424,0.0588235294117647,0.8235294117647058,0.0588235294117647
cosmx_bcc_xdonor_spot_0000067925,-113338.975575001,-27952.9351572913,0.0625,0.5,0.25
cosmx_bcc_xdonor_spot_0000067926,-113382.7843985304,-27592.09692199718,0.0588235294117647,0.2941176470588235,0.1764705882352941
cosmx_bcc_xdonor_spot_0000067927,-113371.2907923923,-27199.206896421743,0.0869565217391304,0.5217391304347826,0.1304347826086956
cosmx_bcc_xdonor_spot_0000067928,-113367.64224166767,-26861.226823957975,0.2083333333333333,0.5,0.125
cosmx_bcc_xdonor_spot_0000067929,-113363.49830227373,-26520.866975473124,0.0454545454545454,0.5909090909090909,0.2272727272727272
cosmx_bcc_xdonor_spot_0000067930,-113404.44779722321,-26167.29626840241,0.1111111111111111,0.4444444444444444,0.2222222222222222
cosmx_bcc_xdonor_spot_0000067931,-113378.54375681918,-25804.048793654943,0.0454545454545454,0.4090909090909091,0.5454545454545454
cosmx_bcc_xdonor_spot_0000067932,-113414.600575001,-25389.9351572913,0.0,0.75,0.25
cosmx_bcc_xdonor_spot_0000067933,-113351.850575001,-25115.8101572913,0.0,0.875,0.125
cosmx_bcc_xdonor_spot_0000067992,-113463.92326379567,-4296.24862473724,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000067993,-113399.79505866746,-3836.940932429548,0.7692307692307693,0.0,0.0
cosmx_bcc_xdonor_spot_0000067994,-113369.25659712903,-3505.6652914039046,0.5833333333333334,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000067995,-113370.81215268454,-3143.859735848349,0.3888888888888889,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000067996,-113351.21956009201,-2832.2856617742764,0.7407407407407407,0.074074074074074,0.0
cosmx_bcc_xdonor_spot_0000068000,-113456.756597129,-1312.0819580705718,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000068001,-113371.04231141471,-1006.6771961658069,0.7142857142857143,0.0,0.0
cosmx_bcc_xdonor_spot_0000068005,-113380.57468528001,501.36090191881004,0.8,0.1,0.0
cosmx_bcc_xdonor_spot_0000068006,-113392.6833809322,736.7869888753318,0.5217391304347826,0.3478260869565217,0.0
cosmx_bcc_xdonor_spot_0000068007,-113358.5508757562,1082.3894733473815,0.0,0.6666666666666666,0.2857142857142857
cosmx_bcc_xdonor_spot_0000068008,-113384.92468528,1435.56090191881,0.0,0.7,0.3
cosmx_bcc_xdonor_spot_0000068009,-113353.17994843789,1796.2240598135468,0.0,0.1578947368421052,0.8421052631578947
cosmx_bcc_xdonor_spot_0000068010,-113441.54527351528,2134.019725448222,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068012,-113416.07468528,2900.9609019188088,0.0,0.2105263157894736,0.7894736842105263
cosmx_bcc_xdonor_spot_0000068013,-113336.40801861337,3225.502568585475,0.0,0.2916666666666667,0.6666666666666666
cosmx_bcc_xdonor_spot_0000068014,-113347.89611385149,3555.175187633093,0.0,0.2857142857142857,0.6428571428571429
cosmx_bcc_xdonor_spot_0000068015,-113367.07468528002,3953.0043801796774,0.7391304347826086,0.0,0.1739130434782608
cosmx_bcc_xdonor_spot_0000068016,-113369.28301861337,4270.210901918807,0.875,0.0,0.125
cosmx_bcc_xdonor_spot_0000068017,-113368.53622374154,4556.960901918808,0.4615384615384615,0.4615384615384615,0.0769230769230769
cosmx_bcc_xdonor_spot_0000068200,-113065.71969058299,-36343.4147252848,0.2,0.8,0.0
cosmx_bcc_xdonor_spot_0000068201,-113045.39241785574,-35979.14199801207,0.0,0.3636363636363636,0.4545454545454545
cosmx_bcc_xdonor_spot_0000068202,-113039.95302391639,-35730.20639195146,0.0,0.3333333333333333,0.4166666666666667
cosmx_bcc_xdonor_spot_0000068203,-113040.95302391637,-35354.80361417369,0.0555555555555555,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068204,-112977.71969058299,-35052.9147252848,0.0,0.6,0.0
cosmx_bcc_xdonor_spot_0000068205,-113089.54826201157,-34627.986153856225,0.0,0.2857142857142857,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068206,-113002.11969058301,-34303.74805861813,0.4166666666666667,0.0833333333333333,0.1666666666666666
cosmx_bcc_xdonor_spot_0000068207,-113054.11969058301,-34007.84329671336,0.0,0.2142857142857142,0.0714285714285714
cosmx_bcc_xdonor_spot_0000068222,-113010.92557500099,-28647.618490624634,0.1333333333333333,0.4,0.0666666666666666
cosmx_bcc_xdonor_spot_0000068223,-113021.66675147158,-28259.332216114828,0.0588235294117647,0.8235294117647058,0.0588235294117647
cosmx_bcc_xdonor_spot_0000068224,-113022.26724166767,-27913.768490624643,0.0416666666666666,0.125,0.2083333333333333
cosmx_bcc_xdonor_spot_0000068225,-113000.92557500099,-27570.68515729131,0.2,0.08,0.2
cosmx_bcc_xdonor_spot_0000068226,-113012.76724166767,-27226.393490624643,0.0416666666666666,0.375,0.25
cosmx_bcc_xdonor_spot_0000068227,-113020.65414642957,-26857.6494430056,0.0357142857142857,0.6785714285714286,0.0
cosmx_bcc_xdonor_spot_0000068228,-113038.14224166767,-26499.768490624643,0.0,0.4583333333333333,0.0416666666666666
cosmx_bcc_xdonor_spot_0000068229,-113011.225575001,-26194.1851572913,0.0,0.4375,0.3125
cosmx_bcc_xdonor_spot_0000068230,-113061.05890833432,-25842.351823957968,0.1333333333333333,0.4,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068231,-113004.725575001,-25492.351823957968,0.0,0.7777777777777778,0.2222222222222222
cosmx_bcc_xdonor_spot_0000068232,-113015.125575001,-25086.4851572913,0.0,0.6,0.4
cosmx_bcc_xdonor_spot_0000068292,-113114.456597129,-3822.0486247372355,0.4,0.2,0.0
cosmx_bcc_xdonor_spot_0000068293,-113055.36770824013,-3512.359735848349,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068294,-113013.87198174439,-3138.0947785833905,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000068295,-113028.92326379564,-2791.304180292792,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000068296,-113074.35659712902,-2501.5486247372387,0.7,0.1,0.0
cosmx_bcc_xdonor_spot_0000068300,-113148.056597129,-998.248624737236,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068304,-112994.67468528,507.96090191881,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068305,-113036.13024083554,695.2386796965878,0.7777777777777778,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000068306,-113043.63990267133,1082.7000323535926,0.0,0.4782608695652174,0.3478260869565217
cosmx_bcc_xdonor_spot_0000068307,-113026.55616676154,1446.6275685854762,0.0,0.5185185185185185,0.4814814814814814
cosmx_bcc_xdonor_spot_0000068308,-112978.25650346182,1772.051811009719,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068311,-113002.40801861332,2908.0275685854763,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068312,-113013.62013982548,3232.2790837369903,0.0,0.3636363636363636,0.6363636363636364
cosmx_bcc_xdonor_spot_0000068313,-112995.67468528004,3587.040901918808,0.0,0.24,0.64
cosmx_bcc_xdonor_spot_0000068314,-113044.30195800729,3925.1881746460804,0.5909090909090909,0.1363636363636363,0.2272727272727272
cosmx_bcc_xdonor_spot_0000068315,-113035.74135194666,4238.827568585475,0.8666666666666667,0.1333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068316,-112988.51218528,4578.710901918808,0.375,0.375,0.1875
cosmx_bcc_xdonor_spot_0000068500,-112683.4054048687,-36016.12901099908,0.0,0.5714285714285714,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068501,-112691.76254772588,-35712.9147252848,0.1428571428571428,0.6428571428571429,0.0
cosmx_bcc_xdonor_spot_0000068502,-112677.28635724966,-35354.74805861813,0.1666666666666666,0.5,0.0
cosmx_bcc_xdonor_spot_0000068503,-112609.8339762973,-34969.4147252848,0.0714285714285714,0.6428571428571429,0.0
cosmx_bcc_xdonor_spot_0000068504,-112611.49469058303,-34628.9147252848,0.0625,0.1875,0.3125
cosmx_bcc_xdonor_spot_0000068505,-112661.619690583,-34305.5147252848,0.1,0.3,0.2
cosmx_bcc_xdonor_spot_0000068506,-112595.78635724967,-33874.83139195146,0.0,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000068507,-112716.64910234774,-33603.12060763774,0.0588235294117647,0.0588235294117647,0.4117647058823529
cosmx_bcc_xdonor_spot_0000068508,-112667.61969058299,-33220.9147252848,0.0,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000068509,-112637.49469058299,-32869.1647252848,0.0,0.0,0.125
cosmx_bcc_xdonor_spot_0000068521,-112665.15414642957,-28599.399443005586,0.0,0.7142857142857143,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068522,-112669.14224166767,-28298.018490624632,0.1666666666666666,0.25,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068523,-112652.225575001,-27903.6226572913,0.0625,0.625,0.125
cosmx_bcc_xdonor_spot_0000068524,-112677.36843214385,-27578.970871577032,0.1428571428571428,0.1071428571428571,0.1428571428571428
cosmx_bcc_xdonor_spot_0000068525,-112663.40739318282,-27217.866975473124,0.0454545454545454,0.1818181818181818,0.3636363636363636
cosmx_bcc_xdonor_spot_0000068526,-112665.92557500099,-26841.48515729132,0.2,0.2333333333333333,0.1333333333333333
cosmx_bcc_xdonor_spot_0000068527,-112669.975575001,-26536.226823957975,0.0416666666666666,0.1666666666666666,0.4583333333333333
cosmx_bcc_xdonor_spot_0000068528,-112670.30452236942,-26180.89568360709,0.2105263157894736,0.3157894736842105,0.3684210526315789
cosmx_bcc_xdonor_spot_0000068529,-112674.86843214385,-25813.82801443416,0.1428571428571428,0.7142857142857143,0.0
cosmx_bcc_xdonor_spot_0000068530,-112675.825575001,-25466.7351572913,0.0,0.55,0.4
cosmx_bcc_xdonor_spot_0000068590,-112619.08993046235,-4137.915291403907,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000068591,-112613.11373998616,-3903.2486247372385,0.7142857142857143,0.0,0.0
cosmx_bcc_xdonor_spot_0000068597,-112683.36770824013,-1723.581958070571,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000068598,-112685.506597129,-1409.4152914039068,0.9166666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000068599,-112656.08993046235,-1123.58195807057,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000068603,-112704.07468528,490.3894733473815,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068604,-112655.07468528005,736.1090500669582,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000068605,-112763.82468528,1132.08590191881,0.0,0.0,0.75
cosmx_bcc_xdonor_spot_0000068606,-112700.71104891636,1519.051811009719,0.0,0.0909090909090909,0.9090909090909092
cosmx_bcc_xdonor_spot_0000068607,-112613.14135194666,1766.96090191881,0.0,0.0,1.0
cosmx_bcc_xdonor_spot_0000068609,-112630.3823775877,2590.9609019188097,0.0,0.0769230769230769,0.9230769230769232
cosmx_bcc_xdonor_spot_0000068610,-112648.1181635409,2847.395684527504,0.0,0.0434782608695652,0.9130434782608696
cosmx_bcc_xdonor_spot_0000068611,-112655.7988232111,3203.616074332601,0.0,0.1724137931034483,0.8275862068965517
cosmx_bcc_xdonor_spot_0000068612,-112658.81152738526,3514.8030071819667,0.0,0.3684210526315789,0.631578947368421
cosmx_bcc_xdonor_spot_0000068613,-112672.75650346185,3934.3245382824443,0.0,0.2272727272727272,0.5
cosmx_bcc_xdonor_spot_0000068614,-112670.54135194674,4263.027568585474,0.0,0.5,0.3333333333333333
cosmx_bcc_xdonor_spot_0000068615,-112682.39047475367,4544.645112445124,0.0,0.2105263157894736,0.5789473684210527
cosmx_bcc_xdonor_spot_0000068800,-112390.78635724966,-35682.9147252848,0.0,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000068801,-112330.61969058303,-35376.9147252848,0.125,0.4375,0.0
cosmx_bcc_xdonor_spot_0000068802,-112299.75969058304,-35012.53472528479,0.12,0.24,0.08
cosmx_bcc_xdonor_spot_0000068803,-112326.43548005672,-34654.99367265322,0.0526315789473684,0.2631578947368421,0.2105263157894736
cosmx_bcc_xdonor_spot_0000068804,-112325.97683344019,-34328.79567766575,0.1428571428571428,0.0,0.1428571428571428
