,CAF,CAM,Cortex_CCL21,Fibroblasts,Germinal_Center_Plasma_IgM_B_cell,High_Endothelial_Venules,M1_macrophages,Macrophages,Plasma_IgA,Plasma_IgG,T_cell,Tumor,Tumor_Keratin_Pearl
openst_spot_00011877,0.0006317676060376174,1.6960946160016343e-15,2.0005107100756463e-09,2.0697667890915895e-08,0.8310505084000746,2.7573886684013137e-05,0.10693565385099481,0.00010190151226454064,0.0070848760486768286,0.042742088629941104,1.4581429031342369e-05,0.008804095564209007,0.002606930373906004
openst_spot_00011889,5.596830992655512e-11,0.010229817797746964,1.5892500744506208e-08,1.4574019356028757e-12,0.22812548722378279,0.00010813412755268013,0.001187424922037131,0.005746854822171276,0.2057690390038691,0.10463658480044433,0.44005527322268956,2.5213867946604584e-13,0.004141368129527629
openst_spot_00011894,0.006511533223043014,1.6819710660977354e-15,0.006251198465812934,0.1615002534331561,1.693329769241148e-10,2.134567295072222e-06,0.002208486199764574,4.1553961284188325e-05,9.40507592153383e-12,0.8234848241249205,1.58459803998465e-08,1.6819710660977354e-15,1.6819710660977354e-15
openst_spot_00011906,1.5810192611776237e-15,0.871625346366124,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,1.5810192611776237e-15,0.1283746052760502,4.835780966662015e-08
openst_spot_00011908,2.187798023968277e-09,0.31634934545583626,1.8384330972421017e-15,9.929425449349483e-14,3.887204519854908e-06,4.802207048608125e-08,1.1045565447939002e-05,0.003788054152790112,0.0023573294655100624,1.8384330972421017e-15,0.015007162015242126,0.6624805907367309,2.5351939512938527e-06
openst_spot_00011943,0.2047863095704252,0.07579168713255767,1.9072953078009363e-15,4.0889268106086035e-08,2.3567317025846926e-10,5.307253697265774e-08,9.15574488355292e-05,0.007643018086795975,0.04120637794710071,0.0009842176864339543,1.549337443303864e-06,0.5865092651528494,0.08298592344007805
openst_spot_00012021,1.4684594142031145e-07,2.4778930140723044e-09,0.0029644550767241014,3.118722342857314e-11,1.5220187712837723e-12,2.9099052403761984e-05,3.538435543762891e-06,0.01665089432157832,5.482284131271006e-08,0.04739049167652935,1.284619300886181e-06,0.9329596824646635,3.501738712923896e-07
openst_spot_00012118,1.992214267219898e-06,0.0007143669642860776,0.018166405438602835,5.620448124675445e-13,0.02462265258254886,0.10171364204472715,0.4709377562907759,0.009312226599761947,1.8693631814725598e-05,0.05709787050731212,0.26367146715547746,0.05020078616974356,0.0035421404001200435
openst_spot_00012137,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15,7.788027158720095e-07,0.9999992211972665,1.5851515519175655e-15,1.5851515519175655e-15,1.5851515519175655e-15
openst_spot_00012140,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15,0.9999999999999848,1.2629841231866854e-15,1.2629841231866854e-15,1.2629841231866854e-15
openst_spot_00012166,0.04272996290026407,5.470299910076985e-11,1.925465077754895e-15,4.691063975247123e-05,6.630618498058418e-07,1.3139986600968407e-05,0.06785424873618745,0.007720257079065199,1.925465077754895e-15,0.05890308855436183,0.0007584082714102984,0.6809111394072396,0.14106218130856144
openst_spot_00012209,1.7708233147551711e-15,1.7708233147551711e-15,9.179797184630143e-12,1.7708233147551711e-15,0.3662392176256191,1.528657675530229e-12,1.7708233147551711e-15,0.0002478360164488565,2.646797509071126e-09,0.5329453114088925,0.10056763229152284,1.7708233147551711e-15,1.7708233147551711e-15
openst_spot_00012252,4.3408093814125836e-07,0.008467322681250253,0.011895668561430879,8.75768636235756e-06,0.9167504791283067,2.908044243212172e-05,8.476501020950842e-06,2.2313454132156673e-06,1.2643512646828866e-06,0.020061790878010764,0.021324227649490525,0.02145026669407766,1.7120215648194223e-15
openst_spot_00012349,0.009615531907427992,1.4420137253806342e-07,0.025459339843837695,3.0529383189336716e-07,0.0006563140183262099,0.010394762531077769,0.0067619544309205715,0.002562480831233592,0.008790400196570826,1.8402747828832213e-15,0.021081379586637104,0.8576788297865668,0.05699855737219526
openst_spot_00012362,1.5815122536287952e-09,0.002135986848415044,0.013297404830588255,9.737641322953936e-13,0.07999199446291319,0.1632223859061827,0.05393483602044877,0.05338583255492141,0.00042617111717038617,0.09150155908530731,0.43810206400915414,0.09647751415667756,0.007524249425735327
openst_spot_00012367,1.7507137816727237e-15,1.7507137816727237e-15,1.7507137816727237e-15,1.7507137816727237e-15,0.7929518816833225,1.7507137816727237e-15,1.7507137816727237e-15,2.7937930039377477e-11,0.16536324749292905,0.04165983650971617,2.1398752840676835e-11,1.7507137816727237e-15,2.5034264683154152e-05
openst_spot_00012397,0.9065784484166619,0.0925475301431087,1.9652881690880096e-10,0.0008309130482639446,1.1611317392166781e-05,1.8517595459075622e-10,3.1496604979520566e-05,1.2302751635911184e-12,2.8042363824102566e-14,1.7406110921031543e-15,8.026102223065437e-13,8.582439550663681e-11,1.7406110921031543e-15
openst_spot_00012462,4.9519828878215826e-09,1.7878856258112468e-15,1.148124959708214e-10,4.177902665776318e-12,0.0009501367349145784,0.00014093555563048562,0.000263390828585065,3.103590601729221e-07,1.7878856258112468e-15,1.7878856258112468e-15,0.9860509293026393,0.012594292148189981,1.7878856258112468e-15
openst_spot_00012485,0.021210749911979618,0.011505232953929736,0.044523555097457604,5.780164204075748e-11,0.26942610846086495,0.010970440175068586,0.0063543250892751715,0.01594732516529285,5.564748550466896e-12,0.014201575576677122,0.5630862687406488,0.042774418765419306,1.983586299001354e-14
openst_spot_00012490,1.761940768533297e-15,1.761940768533297e-15,3.2105714524639685e-15,1.761940768533297e-15,0.9999499517040443,1.2357930466648823e-11,2.878522106340639e-14,3.7899138731020256e-08,2.8534637025448913e-05,1.761940768533297e-15,2.1475747390871014e-05,1.761940768533297e-15,1.761940768533297e-15
openst_spot_00012501,0.0017060229554255752,0.0038166250600186213,2.6384835158282453e-05,0.0245730897086158,0.09499383203430824,0.0014880443894172,0.03075079842675284,0.02869955282691036,0.6664166317713736,0.13816399905602328,0.0013568307965479134,0.00800818813944655,1.7060522736493449e-15
openst_spot_00012533,1.6307583410997764e-15,2.5070285516983526e-07,1.6307583410997764e-15,1.6307583410997764e-15,6.6250996091455836e-15,1.6307583410997764e-15,1.6307583410997764e-15,7.332078871913668e-13,0.009904355334283993,1.6307583410997764e-15,7.35318137707415e-12,1.9119048603792555e-12,0.9900953939528461
openst_spot_00012597,0.11831822277332825,1.871527776873514e-15,1.2254757505817847e-09,0.004451266577233382,1.6332346910291751e-07,0.004673039615472445,0.0002809455019225748,0.0023949268993904006,0.0031932983813463284,4.578342719484741e-12,0.06334445377121582,0.8011102199144192,0.0022334620121464374
openst_spot_00012608,1.736668132415958e-11,0.0027831870095613703,3.7540608144892066e-06,2.2090855993414824e-15,0.6215118421806127,0.000978288260952292,0.0009428073910069893,0.020513080041049268,0.028722146315081052,0.03242558696020564,0.24984443621121674,0.04227487137218108,1.7994950643097805e-10
openst_spot_00012614,1.7536913190917965e-15,1.7536913190917965e-15,7.87659680774857e-06,1.7536913190917965e-15,0.9805219307298968,7.050084603040787e-08,2.0662922796393695e-12,5.275226302579896e-06,0.004019618402992262,0.015374936635061792,7.029190601772856e-05,1.7536913190917965e-15,1.7536913190917965e-15
openst_spot_00012629,0.3769724090866266,2.8759010346911117e-13,1.6645568847884827e-15,5.8947704053607064e-05,2.516734715118127e-06,5.564894121079558e-14,4.700016204133314e-09,5.242813662802353e-13,2.491964897443076e-14,0.4800715979096235,1.6645568847884827e-15,0.14289452386054055,3.5285844947593504e-12
openst_spot_00012638,0.4719243129015722,1.7418407304029742e-15,1.9923680412778024e-06,0.00028007122662661115,0.00014197539023200163,4.445013382332712e-05,0.3525012889985515,0.00022522899324914946,5.477387439501688e-12,0.1736137704026414,0.0003822035672989577,0.0008847010309643066,4.981520115483318e-09
openst_spot_00012725,5.313038930190776e-15,4.1888065331671694e-08,0.002771465872234317,1.8820002290339714e-15,0.2390295043143454,0.0368460989218634,0.3036823086199993,0.0264354272332439,1.539184776221684e-12,0.11284927766874756,0.19655170522678594,0.08183417022124369,3.192468788791712e-11
openst_spot_00012748,0.0640121265195973,1.8786271922482576e-15,2.1610683970270255e-10,1.8940539349007706e-08,0.005147173893949688,0.00010512156829128442,0.10858014141806047,0.010090040840435051,1.8786271922482576e-15,0.0842510823252946,0.001226497210392565,0.3240085549644516,0.40257924210287754
openst_spot_00012867,0.09157575556065606,1.7452298049914438e-15,6.431734347708539e-13,0.09521669497362147,8.596433286770854e-05,7.708945267329305e-06,0.25026011395253683,0.0004081558217177948,0.3900690081158576,0.17237596433860175,6.339582249340733e-07,1.7452298049914438e-15,1.7452298049914438e-15
openst_spot_00012908,0.36653892919991427,1.5607317033643574e-15,1.5607317033643574e-15,0.12236241685542958,1.5607317033643574e-15,1.5607317033643574e-15,1.5607317033643574e-15,1.5607317033643574e-15,0.1572541475759808,0.3450842050179078,1.5607317033643574e-15,4.103794270905618e-08,0.008760260312813638
openst_spot_00012968,1.7909653705801642e-15,1.7909653705801642e-15,8.348837926836557e-09,1.7909653705801642e-15,0.23482053723558843,0.0008276490844988233,0.0640261764966815,0.27828246220542935,1.0247544117084648e-09,0.12021967759886773,0.2715187933938795,0.004899180140697783,0.025405514470759158
openst_spot_00012999,2.3115667815173828e-08,1.5824919843448294e-15,1.5824919843448294e-15,0.0411009823244056,1.5824919843448294e-15,1.5824919843448294e-15,1.5824919843448294e-15,1.5824919843448294e-15,1.5824919843448294e-15,0.9588989945599107,1.5824919843448294e-15,1.5824919843448294e-15,1.5824919843448294e-15
openst_spot_00013034,0.3387696772138131,7.679366720866925e-11,1.9581723089244994e-15,3.389525623552697e-07,5.1874824027897025e-09,3.1917236544649254e-11,1.1325588180401701e-07,9.54805587322409e-06,1.9581723089244994e-15,1.9581723089244994e-15,4.774854276768535e-07,0.6608379745888207,0.000381865151421974
openst_spot_00013063,1.7479516403513183e-15,1.7479516403513183e-15,0.00031574695195301516,1.7479516403513183e-15,1.6631328768486172e-06,0.0003380589448171146,1.7417876721808247e-07,0.08272711081398598,0.18300130337553552,0.20049936462588047,0.5325917543039282,1.7479516403513183e-15,0.0005248236722484734
openst_spot_00013109,4.081061599409327e-12,0.004694612150338443,0.03623300361230749,0.02254168473512455,0.1310881502469439,0.00027457676087918063,0.08933084535551779,0.0017226086388416727,0.134150782290435,0.3455905083408469,0.23437322786468046,1.7283581634117357e-15,1.7283581634117357e-15
openst_spot_00013130,1.6848056521917895e-15,1.6848056521917895e-15,1.6848056521917895e-15,1.6848056521917895e-15,1.6848056521917895e-15,1.2005265129095279e-14,1.6848056521917895e-15,1.6848056521917895e-15,0.05677976757757769,0.9432202324223665,2.860538827526436e-14,1.6848056521917895e-15,1.6848056521917895e-15
openst_spot_00013134,5.592152461695639e-12,0.21230147608062988,1.9284110015430336e-15,1.9284110015430336e-15,1.1278573676105979e-08,3.3827055562960596e-09,3.149594391696279e-08,0.016944042810394116,0.004982430838849956,0.015035719809041516,3.739202148151358e-06,0.7507325450961152,1.9284110015430336e-15
openst_spot_00013154,0.6239966540253205,0.018569232269724914,2.557993455995749e-08,0.00017327623625661907,0.06810320326796267,6.230627521430754e-05,0.07204211525675094,0.003541146887222301,9.97229716996893e-09,0.20233125015544767,0.0034146470243158573,5.5487016046629874e-11,0.007766132994065374
openst_spot_00013188,0.008668616570452889,1.828258741736585e-15,5.218641774142234e-07,6.908636626173835e-07,0.1414673435152197,0.0010048689343493571,0.002335246041670508,0.021497879717771357,0.00014913498991139348,0.016354892142898193,0.8053443842606974,3.156110581908701e-13,0.003176421098871784
openst_spot_00013199,0.04520015688561234,1.9291167230933724e-15,0.01054622422646225,9.47594829516522e-05,5.6952984341284495e-06,0.026239284831703742,0.0015373124513750759,0.00012533306324374787,0.014255118883996552,1.9291167230933724e-15,0.08647019328938688,0.815299036390206,0.0002268851966236991
openst_spot_00013217,1.6890187960908317e-15,0.04277484562604268,0.002653759326579981,1.6890187960908317e-15,0.3363422526034848,0.0011956367285178959,0.00014985441718986544,0.02276907541106897,0.03268315750713367,0.01122012035879766,0.5502112980211423,3.700024053511154e-14,1.6890187960908317e-15
openst_spot_00013240,4.257174446685845e-07,6.8165744597188526e-15,9.67651654249563e-07,2.6514213035805744e-14,1.7957351861368072e-06,8.018883560785103e-05,0.002222661689482967,0.0259480108140002,2.238778466540224e-10,0.010200580209403258,0.03250471798423562,0.9290404970041223,1.5413495162611233e-07
openst_spot_00013283,0.561211085952629,1.396675484800226e-07,1.7391276186448336e-15,0.005389042770497755,0.043953845670805965,2.8382815788697453e-14,9.5287001717539e-08,4.3598671299531146e-11,0.13561495403917903,0.12107904766031385,1.7391276186448336e-15,0.11681864326285209,0.01593314564554171
openst_spot_00013343,2.0795499090209393e-14,0.01924024342442864,0.00012179031221799804,3.77034438533223e-13,0.14253425988043233,0.0013512451067634844,0.004705728037533339,0.007904654220544175,1.750668548091467e-15,0.024434842716172828,0.7997021538588392,5.082439551775977e-06,3.1168276257949262e-12
openst_spot_00013393,0.005671865288947129,1.6241760196627227e-15,1.6241760196627227e-15,0.14430508100920203,1.6241760196627227e-15,1.6241760196627227e-15,1.6241760196627227e-15,1.6241760196627227e-15,3.56511568203753e-07,0.8499724220717483,1.6241760196627227e-15,5.333076782320986e-10,5.0274585215281e-05
openst_spot_00013437,1.7711327794110944e-15,1.7711327794110944e-15,4.287192753902081e-08,0.0021979679785688187,0.04095112726215195,8.17518281989323e-06,3.585276514546844e-11,2.428693814679253e-06,1.0926622286937186e-05,1.7711327794110944e-15,0.9566668592132314,0.00016247213933893415,1.7711327794110944e-15
openst_spot_00013453,0.019460064190339542,1.7007855564517944e-15,0.12339190037504201,2.5226801487289584e-10,0.04382620413517267,0.01380768774708251,0.0011680544055930001,0.0014730847317247196,6.246928394322805e-05,0.014122501349982792,0.7604883530965703,0.0190077393847866,0.0031919410474931663
openst_spot_00013469,3.602730776166872e-05,1.7807848461855306e-15,3.1359365070556923e-06,7.622902939766346e-09,0.15308642704781,0.038018167856742946,0.06893381807619786,0.02713185571341497,1.4940057271872885e-10,1.811738888746539e-07,0.7033807645644553,0.009409614449354304,1.0156182673923166e-10
openst_spot_00013481,2.0289612179224207e-15,2.0289612179224207e-15,1.0990117270604491e-08,2.0289612179224207e-15,0.019086789445962364,4.702132438108117e-06,1.6573463887357152e-06,0.0005728455050802873,0.0004898547344755475,9.882607178241967e-10,0.02258304876825112,0.9339284273806495,0.023332662708370255
openst_spot_00013604,1.935033173647033e-15,1.935033173647033e-15,1.935033173647033e-15,1.935033173647033e-15,4.9534510008899764e-08,2.0100207479254388e-09,3.2174070929804686e-10,5.211576779857517e-05,1.935033173647033e-15,0.003957646304579548,0.0016270538488837578,0.9943615087335264,1.6234789306322275e-06
openst_spot_00013614,0.03202092565673778,0.0030957409712914765,5.006127302494117e-13,0.17477292948832984,1.6762174793554126e-15,4.2733160896850085e-12,7.49713557700267e-07,4.454610912358424e-12,0.0517132062808794,0.7383964478799288,4.136411585918546e-14,1.6762174793554126e-15,1.6762174793554126e-15
openst_spot_00013621,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15,0.9999999999999837,1.354715662983507e-15,1.354715662983507e-15,1.354715662983507e-15
openst_spot_00013633,0.3646345273830319,3.027478234346675e-09,0.005775635885952651,0.45287855172781427,9.366531162157586e-07,2.457745105743267e-05,0.07795487310772063,0.0001115889118025761,1.7739553298505958e-15,0.0985749149148119,4.4390320512169316e-05,1.7739553298505958e-15,6.166983816471308e-10
openst_spot_00013684,1.688636249673953e-15,2.1489864407488452e-12,0.052673645268967714,1.688636249673953e-15,2.2305556157649645e-07,3.0978547245857386e-06,1.2327269958276897e-12,0.04295059671695507,0.6225644428872992,0.15988082309015517,0.12192717112294812,1.688636249673953e-15,1.688636249673953e-15
openst_spot_00013694,9.993778144649e-09,0.002822098426168611,2.2147801269513336e-10,2.8735952780967684e-09,0.0004948398137850484,0.00022644538403960579,0.11718116901336034,0.04461352146999316,1.8213271343743005e-15,0.0030524927138809326,0.8315448647593301,1.8213271343743005e-15,6.455533058698543e-05
openst_spot_00013701,3.077802012151349e-08,1.7081751940804193e-15,0.028472472975069028,2.8225510510444437e-13,0.03817321382931606,0.00011435732517319154,8.316571273273124e-05,0.0007853724682574117,1.7081751940804193e-15,4.6903800034378676e-14,0.9202283076648692,3.1269783296725968e-15,0.012143079246226488
openst_spot_00013738,1.5588391291139406e-15,1.5588391291139406e-15,1.5588391291139406e-15,2.9374823257091154e-05,1.5588391291139406e-15,1.5588391291139406e-15,1.5588391291139406e-15,1.5588391291139406e-15,7.695368036396749e-11,0.9999706250997736,1.5588391291139406e-15,1.5588391291139406e-15,1.5588391291139406e-15
openst_spot_00013740,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15,0.004067816227992738,0.9959321837719922,1.3524929083995687e-15,1.3524929083995687e-15,1.3524929083995687e-15
openst_spot_00013802,1.7510345170627042e-13,0.007089918651470648,0.017272936554687864,0.00175586073998825,0.0018406259910590803,0.00016117271867130005,0.0005639077164822451,0.0008242249647120986,2.1076494841846297e-12,0.002964760099961192,0.9624833311941704,1.7609741554010882e-15,0.0050432613665121985
openst_spot_00013815,1.7873703656363213e-15,1.7873703656363213e-15,0.0013676036265175195,1.7873703656363213e-15,0.19001636993058094,0.0006141192846381259,2.421806015381148e-06,4.633607958865409e-05,5.746121851611335e-12,0.004989983674549591,0.7982592235094085,0.004703942082938566,1.1223907745922493e-14
openst_spot_00013835,1.4128102816755046e-09,1.82126098327557e-15,8.109810066307485e-07,2.3933139286732303e-10,0.30780570262212287,0.02014295520269525,0.32166597842325617,0.09832217561828871,2.8978069928479392e-06,0.07153334485500003,0.16207065440672158,0.0184554751181621,3.313610333342722e-09
openst_spot_00013836,0.012152654043246877,1.7201143267435974e-15,1.174285736002874e-05,0.04436894081052026,0.14379067114624855,0.0015140062601868417,0.511353411218363,0.016660038428684288,2.126649467753561e-10,0.26799391730507927,0.0021541037591992253,5.13958443187527e-07,1.7201143267435974e-15
openst_spot_00013847,1.7751489801223636e-15,1.7751489801223636e-15,1.7751489801223636e-15,1.7751489801223636e-15,4.624047324795159e-07,2.184410843780419e-09,8.678380835880243e-10,0.0005855576270966378,0.006276185114061856,0.0037383757766478684,5.2931762263869496e-05,0.7844962556842505,0.20485022857869084
openst_spot_00013889,0.06568501043263532,4.321386835140777e-07,3.402431488631171e-11,1.7779390939294683e-08,1.4852556447999563e-05,2.0856361785018083e-06,0.014545680483637219,0.0022752560759626587,1.4148281284833487e-12,1.8489583797185355e-15,0.030478244511568848,0.8370063143011179,0.049992106048935996
openst_spot_00013921,1.796468418076798e-15,1.796468418076798e-15,4.209855118978428e-11,1.796468418076798e-15,0.020790938339031326,2.666149272465313e-09,5.2211859303048495e-14,1.604117330518158e-05,0.3393670464236253,0.44832731593636566,0.19149865541936337,1.796468418076798e-15,1.796468418076798e-15
openst_spot_00013947,1.7892035631171402e-15,1.7892035631171402e-15,2.6869503542920844e-14,1.7892035631171402e-15,0.0005502093799791677,3.1862615380398587e-06,7.746580619237559e-08,0.08202533687034054,1.7892035631171402e-15,0.07165537455620223,0.8324738682340618,0.0011040564745273876,0.012187890757510702
openst_spot_00013995,0.5622247322594802,1.9552944673273608e-15,1.440464164601429e-05,9.603872387501542e-06,0.08254830928998447,0.018845535227549573,0.26625253958313483,0.06152178192527,1.9552944673273608e-15,1.5930865312487688e-12,0.00788460990428869,0.0006984832946596943,1.9552944673273608e-15
openst_spot_00014005,0.7359009053910225,1.6754904802295607e-15,1.6754904802295607e-15,0.19206630226439764,1.6754904802295607e-15,1.8730249784785755e-13,4.668062816193596e-09,1.2711144067964172e-10,3.1327718807415947e-13,0.0720327875481639,7.327971312880605e-13,1.6754904802295607e-15,1.6754904802295607e-15
openst_spot_00014061,1.6935929948117263e-15,1.6935929948117263e-15,0.0017014497292363432,1.7967369632038547e-15,1.3157514058569762e-07,1.9329441501513165e-06,1.3065473904463147e-10,8.147390688331318e-07,9.973956139481556e-13,1.3400497855125533e-06,0.990817453160679,0.007476877670280577,1.6935929948117263e-15
openst_spot_00014070,0.0002860136566555435,0.02732195690481672,0.0002805007659073458,1.9646006399858186e-12,0.03313951643987508,0.002064038276987747,0.0015476048131532435,0.0003170178673260565,0.07952790061538736,0.030591365371172533,0.7749023720116107,0.05000894662307573,1.2766652067274068e-05
openst_spot_00014080,0.10393385541986429,1.7440318303261807e-15,0.00014092428332945084,0.0529518271412217,0.03239516836755186,0.0007791800133150274,0.5512026500530881,0.06993944893242932,0.07103301987489598,0.10673953216896746,0.0016185272119291292,1.1362323925419928e-12,0.009265866532269778
openst_spot_00014111,1.1100219298396883e-13,1.662019447442803e-15,5.920699892424576e-07,4.3551266483904684e-07,1.3975450796822667e-10,1.6866010618835326e-08,2.650640112108505e-05,1.2641007539374857e-06,0.22222189230664302,0.7777492926028704,7.631045734994042e-14,1.662019447442803e-15,1.662019447442803e-15
openst_spot_00014112,1.6562770843238357e-15,1.6562770843238357e-15,2.211977026373067e-13,1.6562770843238357e-15,4.442467279212825e-06,1.2518714756994397e-14,1.709363583492598e-14,9.838920417976279e-10,0.0642195601044605,0.9357759964436585,4.5067925808068573e-13,1.6562770843238357e-15,1.6562770843238357e-15
openst_spot_00014173,1.6660287500002814e-15,0.0024845562839216277,0.0020590470203005065,1.6660287500002814e-15,0.013005316716406775,2.7995382385510123e-05,2.096391173943743e-10,0.014456735977958579,2.7560573181775536e-12,0.20970072241665555,0.7582656259643735,2.5597778361088824e-11,1.6660287500002814e-15
openst_spot_00014179,1.7876126126538277e-15,1.7876126126538277e-15,0.08196177245795636,1.7876126126538277e-15,0.050407198336796306,4.477979076136864e-06,8.899056058906089e-11,3.968540296329574e-06,1.7876126126538277e-15,1.015981903330061e-08,0.8676225724370544,1.7876126126538277e-15,1.7876126126538277e-15
openst_spot_00014224,0.04419234034436551,1.8087374585445737e-15,5.483480437243841e-09,0.04923161491423656,6.557211094771698e-06,8.155420194792805e-05,0.029375613454024133,0.024243026566883135,0.1761350483687843,0.6483012124753048,0.009373668205462997,2.2022389791077894e-05,0.019037336384622572
openst_spot_00014240,0.021749241239831144,1.8639655698033597e-15,1.2972932966561223e-10,0.011919143587559316,0.19281637297403253,1.6040813074044294e-07,0.7734367171413785,1.0086474146609451e-08,1.8639655698033597e-15,1.8639655698033597e-15,5.769655874412048e-05,2.0657857666333884e-05,1.644805710187753e-11
openst_spot_00014252,0.026855075412645403,3.04006099440892e-08,6.5735363803324455e-15,1.843907013602374e-06,0.04161130754238491,2.9486621763468204e-06,0.009888875134582614,0.06681447008058557,3.478604388712308e-06,4.967537340094026e-12,0.00013665172569377786,0.7412416823777859,0.11344363614715917
openst_spot_00014287,3.624349340662318e-14,0.013510406040638093,0.051101527533252714,1.7564915302076864e-15,6.272926948190691e-05,0.057974067173630135,2.8192022593918117e-05,0.06285029661926102,3.7082012272182806e-11,0.015687022084892793,0.7987857592191259,1.7564915302076864e-15,1.7564915302076864e-15
openst_spot_00014349,1.5590240643993563e-15,1.5590240643993563e-15,1.5590240643993563e-15,4.222967239133402e-14,1.5590240643993563e-15,1.5590240643993563e-15,1.5590240643993563e-15,1.5590240643993563e-15,0.2110516504954893,0.7889483495044528,1.5590240643993563e-15,1.5590240643993563e-15,1.5590240643993563e-15
openst_spot_00014438,1.7628538103184203e-15,1.7628538103184203e-15,0.04398304918959192,1.7628538103184203e-15,8.698174664021405e-05,0.034223551669881294,6.976217167216936e-06,0.05418463867685922,0.09233985695874224,0.3221113225754251,0.4530584467303931,6.0531619935608e-13,5.176234689046215e-06
openst_spot_00014445,0.1341930415382566,1.7275483442586419e-15,0.022724126363158802,0.09384965729496315,0.007968656360599029,0.001283403266669403,0.4472984085794239,7.020142765102577e-05,2.7952476834941793e-12,0.2628810752070193,0.020666172871008755,1.7275483442586419e-15,0.009065257088451063
openst_spot_00014483,0.017481289997412188,5.366035649492475e-14,1.3629046179956971e-09,1.7843780546812659e-06,0.15555832788933982,1.5207456946740412e-05,0.796521272573404,0.0012281863813333473,8.960596883033054e-09,2.4121387641532963e-05,0.00039400719871819537,0.02877579143533625,9.782582026147898e-10
openst_spot_00014534,1.791458819520987e-15,0.0101705025483147,0.016579429019600165,1.791458819520987e-15,0.0016812269154365834,0.02267679286178925,2.9278507361377155e-07,0.005996783501274452,0.21508529494018908,0.3247530807423209,0.403056596685994,1.791458819520987e-15,1.791458819520987e-15
openst_spot_00014538,1.7879568662487808e-15,1.7879568662487808e-15,1.0797701355425347e-08,1.7879568662487808e-15,0.006267406064084248,0.00011602875270356063,1.2410100719966186e-06,0.11747226012927905,0.10171048547602951,0.02942026024651576,0.7443267543826955,0.0006855531409118,1.7879568662487808e-15
openst_spot_00014558,3.183592251977824e-12,1.7185562164823905e-15,1.1527417122664549e-07,0.0034296599057372793,0.0843942168581767,0.00010325951940497686,9.968909729290592e-07,0.04360661793414379,0.005441836409766371,2.663625065097596e-15,0.84872703235067,0.014296264849971362,3.7971113721819004e-12
openst_spot_00014559,1.7679975542034581e-15,0.005544224184395284,0.01819070127608962,1.7679975542034581e-15,0.07760363051224184,0.0006472175987645164,7.83916786215784e-08,0.0014243088641936385,0.03313261668589208,0.0002643785180414524,0.8631928439686958,1.7679975542034581e-15,1.7679975542034581e-15
openst_spot_00014564,0.009907865777424162,1.736163490712303e-15,0.0958699932411029,0.0004846407714537602,6.976732944883068e-06,0.46259612401615136,0.1848181747190684,0.008861239082541897,4.426702567082901e-12,0.06743429784194294,0.11826581880923002,0.051754868995605996,8.105374616228617e-12
openst_spot_00014573,1.935041055759682e-15,1.935041055759682e-15,0.022868170570689544,6.9534847343148675e-15,0.0714882341294276,5.093856385186874e-05,3.513859275641572e-07,0.0027886687956945053,1.935041055759682e-15,0.011191565574817116,7.948225221002336e-06,0.7185476250324553,0.17305649772190265
openst_spot_00014602,1.722645758743382e-15,1.722645758743382e-15,1.167195792347628e-14,1.722645758743382e-15,3.1195638029996466e-05,8.115759882549137e-09,6.1825035451762e-07,0.006401312132108365,0.4640786278611901,0.5294882035625168,3.444002012952892e-08,1.722645758743382e-15,1.722645758743382e-15
openst_spot_00014608,0.055826726724934446,1.723792430735244e-15,0.0010177127532781877,0.06643077029064952,0.1562490980388943,0.018011069048481897,0.6862591661631877,0.005027815027892645,1.4789948779289851e-13,0.0014883718525033633,0.009569534930196053,1.1546026102960129e-10,0.00011973505437192977
openst_spot_00014609,0.2013644829590694,1.7560757949071318e-15,5.357749311971754e-09,0.0610478611150405,0.08793315245041482,0.0003611230160051905,0.6295195104822243,0.009175631027593511,2.1565862214707798e-06,0.008070050823777831,0.002525548069347778,1.5273874819942876e-12,4.781110266635767e-07
openst_spot_00014612,0.050629837239464084,3.021401661042404e-09,2.059775339991061e-09,0.045076099867102884,1.766553434578261e-07,1.5089034610189069e-06,0.7638374896406783,7.278401824850023e-05,0.06711036572447825,0.06321005648316139,7.289429919775226e-08,1.0116533648999604e-05,0.010051486958937162
