,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Normal.Kerat,Pericyte,PlasmaCell
cosmx_bcc_xdonor_spot_0000000023,0.9970424513735016,1.6077158013289243e-15,1.6077158013289243e-15,1.6077158013289243e-15,1.6077158013289243e-15,0.0029520488397765505,5.4997867137331865e-06,1.6077158013289243e-15
cosmx_bcc_xdonor_spot_0000000311,0.9999998864479661,1.452936661688506e-15,1.452936661688506e-15,1.452936661688506e-15,1.452936661688506e-15,1.452936661688506e-15,1.1355202499794782e-07,1.452936661688506e-15
cosmx_bcc_xdonor_spot_0000000312,0.9922123842552562,1.5021618370910287e-15,1.5021618370910287e-15,1.5021618370910287e-15,0.0008826800399435512,1.5021618370910287e-15,0.006904935704792601,1.5021618370910287e-15
cosmx_bcc_xdonor_spot_0000000313,0.9552080762521402,1.4673172508329289e-15,0.02614871911207765,1.4673172508329289e-15,1.4673172508329289e-15,1.4673172508329289e-15,0.018643204635774617,1.4673172508329289e-15
cosmx_bcc_xdonor_spot_0000000314,0.9998990547928979,1.5576763122883486e-15,1.5576763122883486e-15,1.5576763122883486e-15,1.5576763122883486e-15,1.5576763122883486e-15,1.5576763122883486e-15,0.00010094520709252822
cosmx_bcc_xdonor_spot_0000000315,0.9999999998255764,1.7069401656551993e-15,1.7441312589203176e-10,1.7069401656551993e-15,1.7069401656551993e-15,1.7069401656551993e-15,1.7069401656551993e-15,1.7069401656551993e-15
cosmx_bcc_xdonor_spot_0000000316,0.999999999999989,1.536681363556831e-15,1.536681363556831e-15,1.536681363556831e-15,1.536681363556831e-15,1.536681363556831e-15,1.536681363556831e-15,1.536681363556831e-15
cosmx_bcc_xdonor_spot_0000000317,0.9969972870683076,5.70637087211663e-15,1.6043386859088954e-15,1.6043386859088954e-15,1.6043386859088954e-15,1.6043386859088954e-15,0.0030027129316784274,1.6043386859088954e-15
cosmx_bcc_xdonor_spot_0000000318,0.9954885146814786,7.713778198878401e-10,1.8425309605886642e-11,4.645331449052821e-15,1.7278328212298756e-15,0.001903961531769427,0.0026075229969406955,1.7278328212298756e-15
cosmx_bcc_xdonor_spot_0000000319,0.9943645018014209,1.694680114393495e-15,1.694680114393495e-15,1.694680114393495e-15,1.694680114393495e-15,0.005635498198568789,1.694680114393495e-15,1.694680114393495e-15
cosmx_bcc_xdonor_spot_0000000320,0.9998089002887054,1.6307586253353804e-15,1.6307586253353804e-15,1.6307586253353804e-15,1.6307586253353804e-15,1.6307586253353804e-15,5.5139306149404264e-05,0.0001359604051368051
cosmx_bcc_xdonor_spot_0000000321,0.9999999186849745,1.6174598725786955e-15,1.6174598725786955e-15,1.6174598725786955e-15,8.131501549688263e-08,1.6174598725786955e-15,1.6174598725786955e-15,1.6174598725786955e-15
cosmx_bcc_xdonor_spot_0000000322,0.9896612991488992,1.6996802762932917e-15,0.006213810373021176,1.6996802762932917e-15,1.6996802762932917e-15,1.6996802762932917e-15,0.004124890478070946,1.6996802762932917e-15
cosmx_bcc_xdonor_spot_0000000610,0.9962542938757676,1.5274516449217546e-15,1.5274516449217546e-15,0.0003301499006273367,1.5274516449217546e-15,0.003415556223489716,1.092344244899115e-13,1.5274516449217546e-15
cosmx_bcc_xdonor_spot_0000000611,0.9687090246517963,1.4549588167526928e-15,0.026056303247602077,1.4549588167526928e-15,1.4549588167526928e-15,1.4549588167526928e-15,0.005234672100594185,1.4549588167526928e-15
cosmx_bcc_xdonor_spot_0000000612,0.999999999999922,1.3845633952078066e-15,1.3845633952078066e-15,1.3845633952078066e-15,1.3845633952078066e-15,6.950050718774118e-14,1.3845633952078066e-15,1.3845633952078066e-15
cosmx_bcc_xdonor_spot_0000000613,0.9999999999230805,1.644870287979489e-15,1.644870287979489e-15,1.644870287979489e-15,1.644870287979489e-15,7.688853032749353e-11,2.2719776560699993e-14,1.644870287979489e-15
cosmx_bcc_xdonor_spot_0000000614,0.9999999999999892,1.5014796604925763e-15,1.5014796604925763e-15,1.5014796604925763e-15,1.5014796604925763e-15,1.5014796604925763e-15,1.5014796604925763e-15,1.5014796604925763e-15
cosmx_bcc_xdonor_spot_0000000615,0.9999999999999893,1.4892849519788847e-15,1.4892849519788847e-15,1.4892849519788847e-15,1.4892849519788847e-15,1.4892849519788847e-15,1.4892849519788847e-15,1.4892849519788847e-15
cosmx_bcc_xdonor_spot_0000000616,0.999997272304345,1.501940775114576e-15,2.72769564576847e-06,1.501940775114576e-15,1.501940775114576e-15,1.501940775114576e-15,1.501940775114576e-15,1.501940775114576e-15
cosmx_bcc_xdonor_spot_0000000617,0.9891797418828332,1.4922822213428977e-15,0.010820255011938888,1.4922822213428977e-15,1.4922822213428977e-15,1.4922822213428977e-15,3.1052203176721474e-09,1.4922822213428977e-15
cosmx_bcc_xdonor_spot_0000000618,0.9999999999999872,1.5999021891790433e-15,1.5999021891790433e-15,1.5999021891790433e-15,2.944152772749134e-15,1.5999021891790433e-15,1.5999021891790433e-15,1.5999021891790433e-15
cosmx_bcc_xdonor_spot_0000000619,0.9996998231453811,1.651833583463101e-15,1.651833583463101e-15,1.651833583463101e-15,1.651833583463101e-15,1.651833583463101e-15,3.7106931306792747e-09,0.0003001731439172765
cosmx_bcc_xdonor_spot_0000000620,0.9999999985215203,1.630753660378434e-15,1.630753660378434e-15,1.630753660378434e-15,1.630753660378434e-15,1.630753660378434e-15,1.4784695924630682e-09,1.630753660378434e-15
cosmx_bcc_xdonor_spot_0000000621,0.8483728034869925,3.1066577685680424e-05,1.9138143369240663e-15,7.774727564323525e-06,0.11276119165431144,1.9138143369240663e-15,0.03882716355344015,1.9138143369240663e-15
cosmx_bcc_xdonor_spot_0000000909,0.9737610293021604,7.411134980757627e-13,1.5439099621945251e-15,1.1213340146604465e-14,0.0262389706970811,1.5439099621945251e-15,1.5439099621945251e-15,1.5439099621945251e-15
cosmx_bcc_xdonor_spot_0000000910,0.99999999999999,1.3980956043913421e-15,1.3980956043913421e-15,1.3980956043913421e-15,1.3980956043913421e-15,1.3980956043913421e-15,1.3980956043913421e-15,1.3980956043913421e-15
cosmx_bcc_xdonor_spot_0000000911,0.9769921889915874,1.44448840511395e-15,1.44448840511395e-15,1.44448840511395e-15,1.44448840511395e-15,0.02300781100840376,1.44448840511395e-15,1.44448840511395e-15
cosmx_bcc_xdonor_spot_0000000912,0.9999999999999896,1.4587346355235945e-15,1.4587346355235945e-15,1.4587346355235945e-15,1.4587346355235945e-15,1.4587346355235945e-15,1.4587346355235945e-15,1.4587346355235945e-15
